race_id,driver_id,lap_number,fuel_in_tank,fuel_pressure,fuel_consumption_rate
1,12,4,11.37,95.38,4.46
1,12,5,28.0,87.68,2.08
1,12,6,40.28,53.6,3.52
1,12,7,3.36,91.86,1.67
1,12,8,44.08,93.74,2.37
1,12,9,16.59,88.18,1.42
1,12,10,59.87,86.58,2.34
1,12,11,42.56,73.03,2.46
1,12,12,5.13,95.9,2.91
1,12,13,44.02,72.52,3.29
1,12,14,40.65,58.35,1.8
1,12,15,28.56,57.89,4.14
1,12,16,36.5,57.15,1.97
1,12,17,16.37,52.31,3.2
1,12,18,12.2,83.57,3.75
1,12,19,4.38,94.3,1.27
1,12,20,2.57,97.71,2.72
1,12,21,19.09,54.62,4.36
1,12,22,49.99,51.44,2.44
1,12,23,19.61,62.75,1.51
1,12,24,56.95,78.2,2.44
1,12,25,56.19,57.09,4.06
1,12,26,40.88,75.73,3.95
1,12,27,37.74,80.73,1.85
1,12,28,5.08,60.6,3.81
1,12,29,12.14,51.0,4.86
1,12,30,9.52,92.51,2.79
1,12,31,40.99,69.17,4.0
1,12,32,54.01,52.14,2.61
1,12,33,14.07,63.31,1.28
1,12,34,56.09,92.04,2.05
1,12,35,28.22,90.95,1.14
1,12,36,10.54,97.76,4.66
1,12,37,20.24,76.0,2.91
1,12,38,39.25,85.41,4.04
1,12,39,46.23,96.47,1.16
1,12,40,10.41,60.8,4.25
1,12,41,32.24,53.19,2.15
1,12,42,3.32,79.53,3.17
1,12,43,54.36,73.83,3.28
1,12,44,2.74,62.31,4.44
1,12,45,10.37,72.65,2.97
1,12,46,32.6,67.63,3.12
1,12,47,16.05,50.97,3.32
1,12,48,37.82,70.02,1.59
1,12,49,4.01,66.2,3.61
1,12,50,37.85,79.54,3.59
1,12,51,10.63,89.68,1.18
1,12,52,46.74,94.16,3.74
1,12,53,55.31,73.38,2.72
1,12,54,53.31,62.03,3.95
1,12,55,16.54,67.74,1.34
1,12,56,9.16,62.52,1.38
1,12,57,4.85,60.59,2.51
1,12,58,19.02,89.39,4.83
1,12,59,58.26,67.22,4.64
1,12,60,16.36,59.24,1.43
1,12,61,17.77,73.1,4.61
1,12,62,38.71,57.36,2.69
1,12,63,30.25,84.87,4.63
1,12,64,48.12,73.76,4.76
1,12,65,58.78,55.82,1.65
1,12,66,17.24,82.79,3.88
1,12,67,17.83,68.62,1.91
1,12,68,42.27,68.57,3.3
1,12,69,50.59,94.27,1.35
1,12,70,25.82,61.57,1.72
1,13,1,46.43,65.81,4.07
1,13,2,11.28,85.43,3.08
1,13,3,36.92,57.63,1.87
1,13,4,14.8,92.16,4.03
1,13,5,38.06,76.7,4.06
1,13,6,0.27,99.02,2.51
1,13,7,31.49,66.63,4.47
1,13,8,25.34,63.26,2.76
1,13,9,52.62,98.27,2.74
1,13,10,6.0,82.6,3.81
1,13,11,51.56,69.2,4.87
1,13,12,7.02,77.82,2.63
1,13,13,20.26,89.12,1.01
1,13,14,38.87,65.84,2.83
1,13,15,28.42,95.47,3.38
1,13,16,3.8,73.75,4.91
1,13,17,43.28,96.66,2.76
1,13,18,59.74,77.37,1.03
1,13,19,49.53,58.12,1.84
1,13,20,18.28,86.13,4.63
1,13,21,0.45,98.86,1.63
1,13,22,42.49,84.98,2.59
1,13,23,1.61,77.06,2.66
1,13,24,49.37,80.0,2.7
1,13,25,25.31,85.67,4.69
1,13,26,33.15,83.49,1.44
1,13,27,18.57,71.55,3.04
1,13,28,21.64,59.98,2.7
1,13,29,30.94,94.11,2.87
1,13,30,25.27,60.05,1.2
1,13,31,17.1,56.31,4.74
1,13,32,52.7,72.02,2.82
1,13,33,37.03,50.26,2.69
1,13,34,21.22,62.93,4.28
1,13,35,10.46,76.24,1.94
1,13,36,41.98,59.04,1.49
1,13,37,32.26,81.53,3.51
1,13,38,43.3,71.69,1.78
1,13,39,51.31,74.85,4.81
1,13,40,9.32,51.53,2.1
1,13,41,58.85,56.69,1.65
1,13,42,48.72,96.05,1.77
1,13,43,8.34,98.25,1.19
1,13,44,52.02,99.95,1.97
1,13,45,35.43,50.82,3.93
1,13,46,59.62,93.51,4.93
1,13,47,23.55,84.69,1.93
1,13,48,51.91,64.89,4.86
1,13,49,57.03,69.12,2.45
1,13,50,50.64,94.68,2.25
1,13,51,2.23,82.22,1.73
1,13,52,44.21,55.96,3.98
1,13,53,17.77,82.09,1.71
1,13,54,35.26,88.21,3.43
1,13,55,17.91,71.36,4.12
1,13,56,59.39,54.07,2.68
1,13,57,48.8,76.78,3.14
1,13,58,12.24,66.46,2.58
1,13,59,18.58,59.84,3.25
1,13,60,25.07,63.29,4.34
1,13,61,19.99,64.4,2.13
1,13,62,57.79,52.76,2.27
1,13,63,11.01,52.11,3.61
1,13,64,44.38,71.28,3.09
1,13,65,4.01,88.76,2.95
1,13,66,46.65,86.95,3.74
1,13,67,43.64,60.07,4.35
1,13,68,53.03,89.75,2.73
1,13,69,43.98,82.82,3.85
1,13,70,43.8,96.94,3.93
1,14,1,13.09,80.14,4.38
1,14,2,37.89,95.43,1.37
1,14,3,26.39,70.32,3.79
1,14,4,1.01,84.52,2.41
1,14,5,49.17,57.1,1.61
1,14,6,35.67,74.24,3.8
1,14,7,3.28,88.36,1.08
1,14,8,17.28,76.93,4.87
1,14,9,35.5,61.62,2.0
1,14,10,24.57,86.94,3.56
1,14,11,50.25,98.13,4.58
1,14,12,53.7,66.44,1.97
1,14,13,6.04,50.78,2.51
1,14,14,53.2,71.68,4.55
1,14,15,16.3,55.94,1.78
1,14,16,33.1,88.63,2.87
1,14,17,58.06,90.21,3.3
1,14,18,35.12,63.45,2.1
1,14,19,45.85,71.13,3.82
1,14,20,2.37,58.8,2.97
1,14,21,47.9,59.13,4.13
1,14,22,45.63,79.64,3.28
1,14,23,24.14,79.34,4.29
1,14,24,54.24,73.13,4.67
1,14,25,40.05,97.25,2.31
1,14,26,28.17,82.98,2.87
1,14,27,54.07,68.43,1.22
1,14,28,48.65,98.19,4.18
1,14,29,59.95,50.49,4.44
1,14,30,7.84,50.92,2.9
1,14,31,44.38,82.42,1.23
1,14,32,20.85,98.9,3.15
1,14,33,59.56,91.3,4.11
1,14,34,10.92,69.47,4.44
1,14,35,54.6,97.6,3.31
1,14,36,7.15,84.95,3.64
1,14,37,13.05,55.54,1.8
1,14,38,46.01,80.33,1.98
1,14,39,46.59,57.55,1.63
1,14,40,24.76,60.03,3.2
1,14,41,24.4,73.36,4.45
1,14,42,20.45,72.79,2.85
1,14,43,19.11,58.7,3.6
1,14,44,40.14,95.96,1.61
1,14,45,13.32,82.5,3.45
1,14,46,57.04,91.91,2.93
1,14,47,6.4,96.0,1.28
1,14,48,9.2,90.64,1.17
1,14,49,26.73,68.1,4.41
1,14,50,45.82,93.65,1.53
1,14,51,20.6,87.31,2.11
1,14,52,49.76,64.52,1.95
1,14,53,25.02,87.4,2.26
1,14,54,36.87,69.02,2.84
1,14,55,11.32,70.78,1.37
1,14,56,5.19,66.32,2.5
1,14,57,34.39,85.09,3.49
1,14,58,43.72,77.42,3.0
1,14,59,30.0,95.48,1.83
1,14,60,56.12,77.03,2.35
1,14,61,56.6,70.83,2.57
1,14,62,12.24,61.87,2.45
1,14,63,2.81,98.7,1.66
1,14,64,26.41,87.87,4.21
1,14,65,18.01,64.05,2.05
1,14,66,6.41,84.28,2.36
1,14,67,22.66,57.88,2.18
1,14,68,28.9,87.81,1.46
1,14,69,6.22,82.73,3.55
1,14,70,37.56,69.07,1.58
1,15,1,37.43,79.25,1.39
1,15,2,34.71,97.28,3.8
1,15,3,46.11,86.7,1.81
1,15,4,20.53,63.42,4.0
1,15,5,0.23,50.55,3.51
1,15,6,45.63,98.09,3.86
1,15,7,22.48,82.77,2.78
1,15,8,21.42,76.49,2.65
1,15,9,50.38,85.51,3.23
1,15,10,23.74,51.4,1.02
1,15,11,30.97,64.52,4.15
1,15,12,52.09,86.69,2.97
1,15,13,14.22,61.9,4.74
1,15,14,6.36,67.27,3.86
1,15,15,10.86,87.01,3.82
1,15,16,20.85,60.87,2.11
1,15,17,3.0,67.41,1.89
1,15,18,16.27,91.08,3.08
1,15,19,33.04,68.1,2.87
1,15,20,9.59,92.09,2.33
1,15,21,0.73,78.7,1.92
1,15,22,45.68,79.14,3.32
1,15,23,16.16,85.9,4.66
1,15,24,36.44,73.49,4.83
1,15,25,27.53,54.55,4.5
1,15,26,54.58,80.73,4.56
1,15,27,43.29,82.17,4.54
1,15,28,29.96,90.37,2.61
1,15,29,21.49,90.81,3.21
1,15,30,56.59,71.53,2.06
1,15,31,54.75,94.9,4.37
1,15,32,49.31,93.53,1.37
1,15,33,32.4,54.9,3.12
1,15,34,34.83,77.24,4.27
1,15,35,15.3,65.32,1.57
1,15,36,0.57,79.51,4.59
1,15,37,33.11,51.02,2.75
1,15,38,57.08,89.56,2.13
1,15,39,16.94,92.56,3.69
1,15,40,36.83,99.27,1.81
1,15,41,11.12,87.75,4.55
1,15,42,16.76,81.67,2.35
1,15,43,58.64,61.44,3.4
1,15,44,56.05,63.13,3.3
1,15,45,22.71,71.83,4.55
1,15,46,23.51,60.11,3.85
1,15,47,20.38,93.02,3.17
1,15,48,42.89,56.42,3.66
1,15,49,56.86,53.55,4.96
1,15,50,51.24,62.58,2.56
1,15,51,10.02,94.26,1.71
1,15,52,54.45,67.54,4.41
1,15,53,45.63,79.72,3.31
1,15,54,37.82,91.72,2.94
1,15,55,0.51,89.11,4.03
1,15,56,42.29,85.87,2.8
1,15,57,59.63,62.64,4.84
1,15,58,36.98,86.57,3.16
1,15,59,29.7,52.58,1.07
1,15,60,54.5,71.46,4.07
1,15,61,45.45,50.82,2.81
1,15,62,21.52,87.08,1.21
1,15,63,57.98,68.68,3.42
1,15,64,4.27,73.65,2.77
1,15,65,22.77,51.56,2.75
1,15,66,17.55,84.44,2.18
1,15,67,37.8,64.53,4.07
1,15,68,38.62,89.19,2.92
1,15,69,27.07,86.29,2.76
1,15,70,10.2,52.03,4.83
1,16,1,14.88,58.77,3.51
1,16,2,5.66,92.52,3.7
1,16,3,51.15,94.51,3.5
1,16,4,52.94,97.15,4.52
1,16,5,17.7,52.22,1.41
1,16,6,9.57,64.92,3.18
1,16,7,10.8,66.8,4.0
1,16,8,4.19,82.61,4.39
1,16,9,38.67,67.5,3.18
1,16,10,35.81,63.29,2.73
1,16,11,24.61,97.58,3.91
1,16,12,58.29,55.44,2.98
1,16,13,22.43,66.91,3.86
1,16,14,6.46,70.11,3.61
1,16,15,24.92,56.28,4.81
1,16,16,44.76,68.44,4.97
1,16,17,33.83,84.85,3.78
1,16,18,1.98,91.73,1.09
1,16,19,40.15,68.51,3.91
1,16,20,13.2,67.74,2.08
1,16,21,28.82,77.55,1.67
1,16,22,45.1,80.03,4.21
1,16,23,13.78,71.59,4.09
1,16,24,42.4,98.59,2.38
1,16,25,47.39,86.31,2.32
1,16,26,9.42,55.16,1.26
1,16,27,6.12,60.65,4.78
1,16,28,57.91,92.33,4.33
1,16,29,57.03,93.86,4.13
1,16,30,43.81,54.81,3.59
1,16,31,31.8,94.91,2.0
1,16,32,28.26,94.83,2.42
1,16,33,25.14,77.86,4.91
1,16,34,40.61,79.5,1.31
1,16,35,26.32,98.56,1.08
1,16,36,53.04,86.82,3.93
1,16,37,3.12,97.12,2.59
1,16,38,56.84,65.72,2.93
1,16,39,28.09,94.52,3.45
1,16,40,0.11,77.98,3.61
1,16,41,16.06,56.23,2.46
1,16,42,49.26,82.27,1.15
1,16,43,31.34,65.75,3.1
1,16,44,42.24,71.44,3.04
1,16,45,32.42,60.91,3.65
1,16,46,44.93,93.49,3.91
1,16,47,47.35,97.4,1.96
1,16,48,18.61,71.15,3.76
1,16,49,34.98,78.72,4.69
1,16,50,13.65,86.12,4.4
1,16,51,16.43,65.0,4.13
1,16,52,26.1,50.86,2.93
1,16,53,4.37,85.38,4.7
1,16,54,30.78,91.54,4.06
1,16,55,37.02,77.25,2.51
1,16,56,13.97,79.5,4.05
1,16,57,49.37,67.63,4.27
1,16,58,41.02,89.82,3.15
1,16,59,40.4,51.37,1.72
1,16,60,46.73,86.78,1.33
1,16,61,33.4,86.16,4.86
1,16,62,37.81,70.36,2.41
1,16,63,43.08,81.3,4.37
1,16,64,20.79,84.94,2.88
1,16,65,56.57,73.41,1.22
1,16,66,26.76,51.87,1.35
1,16,67,22.1,78.56,1.29
1,16,68,1.54,65.91,4.26
1,16,69,47.18,51.36,3.81
1,16,70,58.16,82.57,1.37
1,17,1,32.04,75.49,1.19
1,17,2,22.88,68.67,4.17
1,17,3,18.08,60.56,3.75
1,17,4,36.82,78.3,1.32
1,17,5,3.46,95.16,4.21
1,17,6,3.55,77.12,1.45
1,17,7,12.66,75.19,1.06
1,17,8,52.72,98.43,2.07
1,17,9,43.06,98.14,1.81
1,17,10,28.26,65.3,1.93
1,17,11,18.83,89.79,4.24
1,17,12,30.48,99.14,1.38
1,17,13,40.36,93.16,4.95
1,17,14,40.49,65.52,2.23
1,17,15,23.92,52.27,4.72
1,17,16,48.36,62.98,1.46
1,17,17,41.12,65.11,1.63
1,17,18,40.05,65.51,2.2
1,17,19,21.09,82.74,3.76
1,17,20,56.66,82.07,2.38
1,17,21,57.46,90.82,4.55
1,17,22,48.81,80.13,1.76
1,17,23,11.14,85.88,3.4
1,17,24,4.57,95.99,2.57
1,17,25,44.01,68.8,3.3
1,17,26,1.8,93.43,2.19
1,17,27,15.06,95.87,2.26
1,17,28,0.08,63.25,1.42
1,17,29,31.92,71.55,1.69
1,17,30,19.87,99.31,3.96
1,17,31,17.0,50.67,4.59
1,17,32,43.59,95.35,4.19
1,17,33,46.7,51.64,1.16
1,17,34,54.44,64.52,2.24
1,17,35,3.92,94.66,4.03
1,17,36,27.45,52.16,3.05
1,17,37,59.77,90.08,2.8
1,17,38,22.07,77.79,2.39
1,17,39,58.15,60.29,1.43
1,17,40,13.08,66.94,3.03
1,17,41,35.83,72.94,3.94
1,17,42,23.53,96.2,3.86
1,17,43,32.76,77.08,4.8
1,17,44,44.23,65.85,1.55
1,17,45,20.09,93.61,1.47
1,17,46,59.61,97.58,4.13
1,17,47,34.68,68.48,1.89
1,17,48,39.64,69.85,2.57
1,17,49,0.41,62.11,4.16
1,17,50,27.09,75.16,4.86
1,17,51,26.73,66.71,3.38
1,17,52,40.0,88.48,4.63
1,17,53,56.86,75.52,4.99
1,17,54,38.42,69.29,2.24
1,17,55,46.91,80.02,1.51
1,17,56,22.57,58.82,2.7
1,17,57,37.47,56.58,1.42
1,17,58,25.37,75.72,4.16
1,17,59,40.82,80.1,1.07
1,17,60,45.58,71.62,3.13
1,17,61,7.08,85.0,4.42
1,17,62,1.45,53.08,1.33
1,17,63,23.1,63.52,3.14
1,17,64,1.79,69.74,2.06
1,17,65,48.66,77.15,3.57
1,17,66,36.46,80.33,1.94
1,17,67,41.2,82.46,2.57
1,17,68,31.8,65.88,1.13
1,17,69,58.18,89.78,1.38
1,17,70,10.44,89.74,4.24
1,18,1,48.39,76.02,2.04
1,18,2,44.95,72.68,2.84
1,18,3,39.74,58.84,4.35
1,18,4,55.95,88.1,1.84
1,18,5,31.77,94.19,4.88
1,18,6,58.01,99.6,2.36
1,18,7,14.08,64.15,1.32
1,18,8,11.69,64.52,2.44
1,18,9,2.23,65.98,1.18
1,18,10,57.66,89.09,2.52
1,18,11,5.25,51.62,3.78
1,18,12,20.39,83.13,1.3
1,18,13,36.26,56.82,4.83
1,18,14,18.51,78.15,3.48
1,18,15,2.08,59.34,2.56
1,18,16,21.73,63.06,1.73
1,18,17,19.43,74.21,4.2
1,18,18,22.41,83.88,2.74
1,18,19,35.6,87.19,4.59
1,18,20,6.02,92.16,3.24
1,18,21,27.05,92.62,1.99
1,18,22,13.48,79.57,3.48
1,18,23,37.33,74.08,2.97
1,18,24,9.65,94.63,2.39
1,18,25,57.02,87.34,3.31
1,18,26,49.36,51.13,1.53
1,18,27,39.11,65.41,4.76
1,18,28,58.1,97.22,4.7
1,18,29,35.43,79.11,4.93
1,18,30,27.13,77.88,4.08
1,18,31,28.04,64.96,1.52
1,18,32,10.28,63.96,4.53
1,18,33,53.85,99.41,4.74
1,18,34,7.64,54.81,3.76
1,18,35,49.12,96.44,4.75
1,18,36,58.02,55.55,3.95
1,18,37,26.5,73.39,2.28
1,18,38,25.33,50.25,4.79
1,18,39,58.31,71.7,4.13
1,18,40,38.2,80.24,2.77
1,18,41,16.99,51.54,4.72
1,18,42,25.46,88.85,1.38
1,18,43,17.17,56.59,3.28
1,18,44,39.78,71.0,3.69
1,18,45,47.67,93.79,2.57
1,18,46,54.14,75.34,3.36
1,18,47,40.71,95.61,4.39
1,18,48,47.55,97.76,4.12
1,18,49,50.94,70.03,3.31
1,18,50,2.9,96.15,2.73
1,18,51,41.79,54.18,1.47
1,18,52,41.54,72.84,4.17
1,18,53,18.72,67.17,3.06
1,18,54,31.94,73.73,4.23
1,18,55,3.08,86.49,1.97
1,18,56,51.2,84.42,4.38
1,18,57,3.73,67.86,1.74
1,18,58,52.81,57.35,4.29
1,18,59,56.85,69.88,2.56
1,18,60,41.79,70.47,3.11
1,18,61,3.96,57.01,4.01
1,18,62,35.13,63.06,3.94
1,18,63,30.99,62.65,3.91
1,18,64,44.08,58.23,1.15
1,18,65,6.88,59.77,1.62
1,18,66,33.38,68.49,3.32
1,18,67,10.19,58.58,1.9
1,18,68,3.58,77.52,2.18
1,18,69,48.84,64.76,1.67
1,18,70,40.38,85.67,4.91
1,19,1,55.55,93.59,2.72
1,19,2,9.42,69.35,4.71
1,19,3,5.27,61.71,4.92
1,19,4,22.81,95.29,4.89
1,19,5,0.55,56.4,2.19
1,19,6,7.84,54.61,3.38
1,19,7,39.92,53.77,4.63
1,19,8,1.88,78.69,4.91
1,19,9,41.49,97.85,4.53
1,19,10,38.67,54.88,3.23
1,19,11,33.46,68.3,4.59
1,19,12,39.29,65.16,4.12
1,19,13,50.89,91.83,1.93
1,19,14,15.13,64.9,2.14
1,19,15,1.97,78.06,2.84
1,19,16,23.14,61.96,4.82
1,19,17,26.54,71.16,2.3
1,19,18,55.33,79.0,3.54
1,19,19,14.84,56.01,4.65
1,19,20,27.2,72.77,3.89
1,19,21,52.96,84.13,1.53
1,19,22,4.14,54.7,1.2
1,19,23,54.5,68.12,1.4
1,19,24,59.35,70.46,3.47
1,19,25,50.82,66.65,3.7
1,19,26,21.49,68.52,3.66
1,19,27,3.61,72.05,1.85
1,19,28,23.42,94.05,1.6
1,19,29,20.32,73.09,3.92
1,19,30,49.45,67.18,3.94
1,19,31,59.31,69.31,1.98
1,19,32,9.75,52.97,4.61
1,19,33,1.64,54.0,3.16
1,19,34,19.32,85.74,3.86
1,19,35,22.96,77.75,1.78
1,19,36,5.15,80.32,4.81
1,19,37,24.58,79.46,1.58
1,19,38,40.64,93.15,2.32
1,19,39,59.2,77.5,4.62
1,19,40,45.55,92.31,4.46
1,19,41,31.97,75.6,3.44
1,19,42,51.38,71.34,4.67
1,19,43,33.14,57.87,4.58
1,19,44,20.67,55.23,4.57
1,19,45,50.64,73.38,4.7
1,19,46,20.17,88.45,4.76
1,19,47,45.77,50.75,3.49
1,19,48,56.86,77.39,1.24
1,19,49,3.98,52.73,1.55
1,19,50,47.02,71.02,2.02
1,19,51,45.8,68.91,1.18
1,19,52,20.0,96.79,4.04
1,19,53,20.98,86.92,1.92
1,19,54,3.75,79.99,3.71
1,19,55,25.83,90.05,4.33
1,19,56,56.33,72.96,2.35
1,19,57,30.59,57.88,3.39
1,19,58,13.81,71.56,3.87
1,19,59,24.13,61.94,1.3
1,19,60,1.86,80.61,2.93
1,19,61,34.89,68.32,1.21
1,19,62,44.05,85.24,2.34
1,19,63,29.33,66.53,3.3
1,19,64,36.15,64.8,3.43
1,19,65,37.05,70.47,2.13
1,19,66,32.4,75.45,4.36
1,19,67,6.03,58.9,1.12
1,19,68,25.26,86.45,4.09
1,19,69,39.57,77.55,4.34
1,19,70,20.3,92.81,2.71
1,20,1,1.58,95.58,3.95
1,20,2,45.2,99.47,1.56
1,20,3,41.12,82.05,1.62
1,20,4,36.62,51.08,3.34
1,20,5,9.8,65.42,3.01
1,20,6,49.72,60.83,1.76
1,20,7,55.71,65.01,4.96
1,20,8,54.65,58.93,2.24
1,20,9,50.68,71.97,1.93
1,20,10,7.66,94.28,3.3
1,20,11,58.71,74.62,2.52
1,20,12,4.5,82.07,3.23
1,20,13,33.85,65.48,2.61
1,20,14,35.17,73.15,3.65
1,20,15,14.76,54.86,1.09
1,20,16,22.29,73.9,1.94
1,20,17,46.31,71.39,3.01
1,20,18,54.42,78.72,2.65
1,20,19,50.55,60.87,1.08
1,20,20,9.94,85.53,3.54
1,20,21,38.21,92.94,4.45
1,20,22,52.25,73.15,1.87
1,20,23,40.03,85.5,2.95
1,20,24,19.21,91.74,3.15
1,20,25,9.21,58.35,2.32
1,20,26,47.5,56.33,1.41
1,20,27,34.63,86.12,4.86
1,20,28,11.78,57.92,2.97
1,20,29,12.74,90.57,4.36
1,20,30,40.5,81.54,2.78
1,20,31,27.28,83.28,1.59
1,20,32,37.51,59.39,1.9
1,20,33,4.77,83.85,4.46
1,20,34,36.97,94.86,4.25
1,20,35,0.67,99.6,2.17
1,20,36,34.91,88.96,4.34
1,20,37,15.78,70.1,3.13
1,20,38,57.23,58.39,1.11
1,20,39,22.65,89.5,1.57
1,20,40,18.91,69.16,1.05
1,20,41,44.74,93.38,2.99
1,20,42,53.94,91.5,1.58
1,20,43,17.91,69.7,3.69
1,20,44,50.55,83.19,2.95
1,20,45,31.17,88.93,1.56
1,20,46,25.03,71.78,4.29
1,20,47,8.26,71.27,2.42
1,20,48,44.59,83.59,2.74
1,20,49,12.94,86.85,4.47
1,20,50,20.64,73.25,1.44
1,20,51,50.26,52.12,3.68
1,20,52,16.53,77.18,2.84
1,20,53,15.75,52.55,3.31
1,20,54,40.05,73.86,4.3
1,20,55,49.86,56.83,1.71
1,20,56,21.34,65.93,2.51
1,20,57,27.53,75.18,4.42
1,20,58,32.39,63.7,4.03
1,20,59,23.27,69.51,4.84
1,20,60,23.36,54.74,2.25
1,20,61,9.47,90.7,4.95
1,20,62,23.95,54.35,1.93
1,20,63,11.69,69.12,4.12
1,20,64,54.79,61.12,2.01
1,20,65,6.12,89.38,4.66
1,20,66,27.87,50.18,1.94
1,20,67,44.04,79.45,3.86
1,20,68,36.27,89.33,3.5
1,20,69,52.5,55.9,2.12
1,20,70,40.25,84.13,2.76
2,1,1,34.52,78.76,2.32
2,1,2,35.43,61.33,1.71
2,1,3,13.23,98.92,1.43
2,1,4,33.24,94.57,2.43
2,1,5,40.74,92.95,2.2
2,1,6,3.78,79.53,3.27
2,1,7,53.16,83.45,2.53
2,1,8,56.14,52.25,3.28
2,1,9,56.36,59.0,2.72
2,1,10,4.19,90.91,3.15
2,1,11,35.18,65.86,3.49
2,1,12,9.2,73.61,2.3
2,1,13,54.91,76.87,2.43
2,1,14,51.5,82.9,1.35
2,1,15,10.01,74.73,4.57
2,1,16,48.78,55.16,1.55
2,1,17,39.17,61.89,1.0
2,1,18,25.75,72.64,2.41
2,1,19,44.99,97.89,3.94
2,1,20,26.15,90.36,3.33
2,1,21,19.5,94.0,1.82
2,1,22,6.86,91.18,1.52
2,1,23,0.03,73.92,3.3
2,1,24,6.49,95.49,2.12
2,1,25,45.78,97.09,4.31
2,1,26,7.44,99.65,3.66
2,1,27,1.03,52.71,4.97
2,1,28,6.23,82.54,3.81
2,1,29,8.45,97.81,3.44
2,1,30,0.52,76.88,4.12
2,1,31,47.71,70.47,2.06
2,1,32,2.57,89.04,2.2
2,1,33,40.93,56.16,3.4
2,1,34,35.47,60.16,2.54
2,1,35,26.71,91.89,3.27
2,1,36,5.1,63.35,1.48
2,1,37,46.77,61.2,1.04
2,1,38,59.86,85.26,4.42
2,1,39,44.4,91.58,2.48
2,1,40,59.68,57.58,4.13
2,1,41,3.74,98.58,1.27
2,1,42,31.67,56.48,3.86
2,1,43,46.88,53.02,1.86
2,1,44,16.77,79.8,3.93
2,1,45,51.28,95.33,2.82
2,1,46,25.04,68.63,1.79
2,1,47,55.09,96.47,1.12
2,1,48,6.26,50.69,1.62
2,1,49,2.37,83.86,3.08
2,1,50,20.03,57.06,3.31
2,1,51,56.82,58.66,2.08
2,1,52,34.26,63.47,3.17
2,1,53,12.23,55.78,3.42
2,1,54,39.86,74.23,3.01
2,1,55,15.72,75.13,2.49
2,1,56,30.93,74.6,3.22
2,1,57,38.03,95.03,1.79
2,1,58,38.94,53.05,4.59
2,1,59,21.31,68.62,2.1
2,1,60,51.13,63.47,2.67
2,1,61,38.89,78.71,4.48
2,1,62,41.72,69.23,2.58
2,1,63,1.78,66.63,2.51
2,1,64,40.59,64.8,4.02
2,1,65,52.79,71.92,2.22
2,1,66,50.2,98.01,3.72
2,1,67,39.91,90.71,3.17
2,1,68,6.55,85.78,3.19
2,1,69,45.56,92.26,4.81
2,1,70,1.8,72.65,3.29
2,2,1,10.72,83.52,1.96
2,2,2,26.97,61.34,4.9
2,2,3,34.35,52.37,4.8
2,2,4,23.97,64.92,1.9
2,2,5,16.3,60.53,1.32
2,2,6,36.69,61.74,3.66
2,2,7,43.79,86.38,1.87
2,2,8,21.99,50.64,4.95
2,2,9,20.28,92.44,2.83
2,2,10,39.3,74.74,1.88
2,2,11,52.29,69.98,2.17
2,2,12,14.62,91.83,1.37
2,2,13,18.03,92.13,3.32
2,2,14,27.22,50.18,4.28
2,2,15,49.47,56.8,4.67
2,2,16,57.03,78.36,2.88
2,2,17,14.81,95.31,1.67
2,2,18,44.78,65.84,2.16
2,2,19,27.56,51.47,3.61
2,2,20,39.7,74.19,3.82
2,2,21,7.46,99.23,1.21
2,2,22,13.94,66.91,2.95
2,2,23,3.37,95.65,4.66
2,2,24,50.28,91.7,2.85
2,2,25,0.75,77.76,3.26
2,2,26,21.24,59.74,3.21
2,2,27,50.06,63.46,5.0
2,2,28,27.6,61.87,3.02
2,2,29,43.09,61.51,1.55
2,2,30,51.94,65.42,1.08
2,2,31,55.47,91.75,3.84
2,2,32,36.21,63.76,4.2
2,2,33,5.85,60.42,1.41
2,2,34,31.11,98.66,2.92
2,2,35,46.12,55.64,3.84
2,2,36,34.22,71.56,4.56
2,2,37,5.66,83.48,4.62
2,2,38,47.01,98.43,4.72
2,2,39,38.28,63.21,1.44
2,2,40,39.71,97.53,3.92
2,2,41,18.65,91.06,2.07
2,2,42,35.12,77.93,2.13
2,2,43,44.52,56.91,4.08
2,2,44,28.59,69.36,3.24
2,2,45,28.26,66.25,4.47
2,2,46,11.51,99.99,4.69
2,2,47,0.28,52.37,4.67
2,2,48,1.49,97.03,4.66
2,2,49,2.2,97.77,4.67
2,2,50,53.43,95.37,4.56
2,2,51,23.58,77.15,2.42
2,2,52,47.85,74.25,1.29
2,2,53,59.85,84.99,1.98
2,2,54,54.83,71.36,3.05
2,2,55,32.59,62.72,2.54
2,2,56,45.97,78.89,1.49
2,2,57,44.37,54.16,3.05
2,2,58,21.49,55.72,2.9
2,2,59,55.12,84.11,4.78
2,2,60,4.36,97.55,3.95
2,2,61,29.91,61.52,3.1
2,2,62,46.74,76.74,1.71
2,2,63,57.52,92.95,4.18
2,2,64,58.27,85.03,3.99
2,2,65,39.56,99.84,2.32
2,2,66,36.79,55.06,3.6
2,2,67,53.25,98.22,3.07
2,2,68,11.74,80.88,4.37
2,2,69,55.96,58.32,2.14
2,2,70,13.3,56.29,3.55
2,3,1,42.02,96.84,1.22
2,3,2,7.04,83.58,2.0
2,3,3,33.13,57.71,1.58
2,3,4,55.78,79.43,1.91
2,3,5,52.6,89.76,3.17
2,3,6,15.39,65.65,4.03
2,3,7,16.49,78.02,1.27
2,3,8,31.12,71.99,3.45
