race_id,driver_id,lap_number,gear_position,brake_pressure,engine_temperature,oil_temperature,steering_angle
1,9,9,6,25.48,73.75,88.61,28.79
1,9,10,8,32.24,108.21,89.69,50.4
1,9,11,7,29.29,118.59,110.39,-49.38
1,9,12,1,80.88,113.4,99.75,4.57
1,9,13,6,80.17,84.93,107.16,91.58
1,9,14,5,18.36,112.55,111.58,165.93
1,9,15,3,34.96,98.19,94.15,137.57
1,9,16,6,28.25,72.39,107.23,155.87
1,9,17,5,3.51,104.84,119.1,-21.33
1,9,18,6,52.95,100.01,83.74,-32.21
1,9,19,2,46.84,75.21,102.29,111.27
1,9,20,3,73.98,101.72,117.9,130.16
1,9,21,2,82.68,86.62,96.73,-93.65
1,9,22,1,0.01,118.6,78.91,103.38
1,9,23,3,35.19,112.2,106.33,14.37
1,9,24,6,71.73,98.07,80.22,174.23
1,9,25,2,65.08,85.08,101.79,-49.05
1,9,26,2,91.94,92.96,84.84,4.81
1,9,27,2,79.18,108.46,72.79,170.62
1,9,28,6,62.69,84.26,100.26,-63.61
1,9,29,4,69.88,90.76,83.72,-150.7
1,9,30,2,38.14,73.59,91.26,-174.11
1,9,31,8,35.3,77.64,105.11,120.49
1,9,32,8,93.8,88.2,90.88,-146.45
1,9,33,5,16.29,111.94,113.96,-63.43
1,9,34,5,37.84,87.33,99.29,-97.97
1,9,35,1,76.56,83.77,96.8,21.59
1,9,36,4,34.19,112.34,74.65,29.11
1,9,37,3,30.15,119.43,113.46,-127.65
1,9,38,1,1.04,78.46,74.28,-6.11
1,9,39,1,15.27,84.82,91.92,-13.95
1,9,40,6,2.16,78.54,106.4,-102.02
1,9,41,1,77.38,100.19,103.83,-21.17
1,9,42,6,87.38,115.89,112.13,-118.24
1,9,43,8,76.4,101.64,82.14,-166.32
1,9,44,2,74.18,106.22,116.2,-177.34
1,9,45,1,80.03,73.72,82.95,135.37
1,9,46,5,50.55,96.87,93.44,-48.56
1,9,47,2,52.07,87.96,80.76,-86.24
1,9,48,8,77.7,99.28,96.59,75.32
1,9,49,6,7.61,101.32,115.08,-89.62
1,9,50,3,60.3,115.73,72.23,24.63
1,9,51,7,4.15,113.6,117.86,155.28
1,9,52,1,10.1,73.09,96.94,137.28
1,9,53,7,34.74,117.77,91.88,111.65
1,9,54,7,30.48,95.78,94.53,-25.58
1,9,55,7,55.28,117.65,89.11,-149.81
1,9,56,7,18.14,80.07,70.98,-98.92
1,9,57,2,44.78,93.01,95.34,-2.42
1,9,58,3,9.46,94.29,115.82,46.33
1,9,59,1,22.84,95.78,105.43,-173.61
1,9,60,8,99.84,97.13,113.31,32.92
1,9,61,6,63.64,88.16,114.76,31.53
1,9,62,5,98.85,98.53,75.74,123.81
1,9,63,1,17.0,95.23,116.28,142.71
1,9,64,6,34.91,100.67,113.39,-105.45
1,9,65,7,97.62,98.88,105.75,-11.92
1,9,66,3,17.63,113.34,93.95,73.43
1,9,67,4,7.82,106.4,77.42,-12.48
1,9,68,7,66.33,95.92,77.83,6.18
1,9,69,5,19.63,83.2,113.4,85.5
1,9,70,5,59.29,118.01,81.26,-25.01
1,10,1,4,21.08,96.48,90.23,-163.02
1,10,2,5,24.92,75.37,93.29,-26.09
1,10,3,8,94.78,101.88,77.65,-7.76
1,10,4,3,57.74,80.07,80.07,138.94
1,10,5,1,64.71,79.81,109.65,-12.96
1,10,6,6,84.5,73.59,71.19,-120.92
1,10,7,8,59.9,97.76,74.1,11.03
1,10,8,6,77.3,99.68,88.11,0.42
1,10,9,5,19.02,99.62,119.57,-70.98
1,10,10,3,42.59,90.58,97.96,-107.73
1,10,11,4,97.32,102.14,110.9,165.24
1,10,12,3,41.1,118.38,87.67,53.84
1,10,13,2,63.91,104.2,80.71,-34.84
1,10,14,6,23.49,95.7,76.9,-84.43
1,10,15,8,83.98,75.26,94.87,-53.16
1,10,16,5,0.02,101.36,73.96,-43.13
1,10,17,7,77.9,96.36,77.09,-24.69
1,10,18,2,30.82,87.69,110.65,-173.36
1,10,19,5,70.64,80.61,113.63,-156.77
1,10,20,5,70.6,98.09,104.4,-15.1
1,10,21,8,12.54,81.53,110.61,31.87
1,10,22,4,33.27,96.41,70.91,-177.67
1,10,23,1,95.89,76.71,100.44,61.92
1,10,24,7,11.03,105.83,86.56,54.34
1,10,25,7,48.7,109.8,83.96,117.02
1,10,26,6,43.72,109.68,118.5,173.95
1,10,27,1,41.35,108.72,116.26,-51.23
1,10,28,3,17.66,105.7,90.67,158.63
1,10,29,7,74.54,118.83,88.02,107.73
1,10,30,4,49.12,104.97,71.92,103.76
1,10,31,6,94.52,94.62,115.21,-65.39
1,10,32,6,24.69,77.96,77.24,113.67
1,10,33,3,41.21,80.56,102.04,-92.62
1,10,34,3,71.42,73.99,110.61,-41.38
1,10,35,3,84.15,76.58,87.37,-56.66
1,10,36,1,55.58,96.57,79.95,18.98
1,10,37,1,65.97,87.93,105.2,3.48
1,10,38,7,33.93,71.24,104.44,89.51
1,10,39,2,22.62,78.12,76.76,-156.36
1,10,40,6,45.21,110.18,89.43,-8.02
1,10,41,3,63.5,87.59,87.64,-63.74
1,10,42,7,27.41,111.19,71.07,-26.14
1,10,43,1,33.89,107.89,87.91,153.56
1,10,44,3,18.1,88.65,86.12,32.89
1,10,45,6,72.45,79.59,102.44,-70.61
1,10,46,7,68.61,84.15,117.96,-94.08
1,10,47,4,16.3,119.74,84.09,-28.47
1,10,48,6,32.05,77.05,78.64,115.38
1,10,49,6,60.15,115.04,115.91,-15.87
1,10,50,1,88.85,81.42,105.84,-97.83
1,10,51,6,11.65,91.67,102.68,-48.9
1,10,52,3,22.22,74.2,76.94,-86.63
1,10,53,7,83.83,81.32,80.54,160.2
1,10,54,4,19.68,108.28,82.19,145.37
1,10,55,3,57.02,91.83,84.1,-142.88
1,10,56,1,2.63,116.5,87.99,69.74
1,10,57,3,29.04,112.15,81.37,-78.86
1,10,58,4,16.98,112.91,115.49,31.5
1,10,59,7,62.32,73.78,90.55,-148.34
1,10,60,2,13.34,79.41,72.93,-120.97
1,10,61,1,18.13,76.96,82.03,-51.17
1,10,62,3,95.66,80.53,111.78,35.29
1,10,63,2,84.29,71.54,84.28,36.71
1,10,64,7,9.48,82.21,90.59,72.41
1,10,65,5,11.69,113.96,79.92,7.94
1,10,66,5,10.85,92.09,75.42,86.92
1,10,67,3,75.85,110.61,109.66,-154.63
1,10,68,3,76.27,72.39,80.55,-104.59
1,10,69,8,56.76,88.46,99.78,-164.3
1,10,70,3,71.78,95.47,77.37,-9.1
1,11,1,7,44.93,105.52,114.78,-175.21
1,11,2,2,83.36,109.4,90.89,141.51
1,11,3,1,63.66,91.01,116.65,138.72
1,11,4,4,64.03,110.49,104.15,81.41
1,11,5,6,3.97,95.56,87.32,153.0
1,11,6,6,96.76,84.02,73.11,-148.3
1,11,7,8,90.34,71.3,101.53,-138.06
1,11,8,6,89.88,83.28,104.22,75.16
1,11,9,6,54.64,94.96,90.24,-161.5
1,11,10,2,16.82,116.96,104.85,-107.49
1,11,11,6,29.94,110.57,80.01,135.82
1,11,12,7,93.94,74.56,107.36,77.59
1,11,13,5,96.39,101.35,94.71,158.91
1,11,14,5,55.45,103.2,101.46,92.34
1,11,15,6,25.43,85.28,78.78,-118.07
1,11,16,8,90.72,75.35,79.93,-143.83
1,11,17,3,2.3,99.01,107.51,-97.17
1,11,18,3,49.58,74.87,85.2,128.5
1,11,19,2,15.48,98.09,118.86,97.87
1,11,20,2,7.69,109.89,116.18,77.37
1,11,21,2,90.37,102.29,102.03,33.45
1,11,22,4,54.93,73.86,102.8,-51.59
1,11,23,1,54.69,100.82,77.93,125.34
1,11,24,8,20.55,110.23,73.45,147.12
1,11,25,6,55.68,110.5,70.76,104.17
1,11,26,8,12.46,108.2,102.72,-117.6
1,11,27,3,43.59,100.25,78.82,-96.86
1,11,28,1,9.51,90.46,111.18,-153.54
1,11,29,8,4.42,79.05,77.78,100.68
1,11,30,6,73.36,92.98,109.87,-65.45
1,11,31,6,74.09,86.19,70.74,-58.35
1,11,32,7,53.97,101.26,98.8,-110.16
1,11,33,4,76.67,74.59,105.97,-80.69
1,11,34,7,72.03,85.94,105.42,60.86
1,11,35,6,88.11,117.75,81.32,111.72
1,11,36,4,73.67,106.52,85.66,-140.58
1,11,37,3,77.06,82.37,113.65,-106.63
1,11,38,3,77.78,89.16,108.8,-67.94
1,11,39,5,39.63,101.72,95.08,-37.63
1,11,40,7,94.45,92.76,99.45,156.2
1,11,41,1,28.61,70.69,78.59,126.05
1,11,42,3,32.16,71.36,117.24,162.3
1,11,43,3,51.16,84.51,117.87,-93.83
1,11,44,8,55.21,95.11,115.79,-157.4
1,11,45,7,61.06,107.14,90.79,127.42
1,11,46,7,40.53,73.81,99.86,-166.97
1,11,47,7,59.04,91.94,78.98,-13.71
1,11,48,1,20.65,89.27,77.41,170.39
1,11,49,1,39.51,116.63,104.81,-28.15
1,11,50,8,30.91,79.34,119.76,84.81
1,11,51,1,95.48,98.24,108.45,162.75
1,11,52,4,57.22,77.11,95.13,44.25
1,11,53,4,99.4,107.92,79.58,-130.99
1,11,54,2,34.47,76.18,81.28,167.41
1,11,55,7,34.22,112.85,103.47,19.87
1,11,56,2,44.54,115.23,105.78,-120.38
1,11,57,7,18.53,76.62,87.73,-172.38
1,11,58,8,12.53,102.78,119.25,-115.86
1,11,59,5,56.75,94.02,73.84,176.7
1,11,60,2,50.22,114.78,91.03,-168.98
1,11,61,4,8.22,97.53,85.57,133.92
1,11,62,4,65.28,81.98,110.77,-27.11
1,11,63,5,67.31,74.62,92.61,-135.59
1,11,64,8,33.25,73.28,71.99,-96.86
1,11,65,2,35.83,76.98,95.92,-65.25
1,11,66,4,74.68,99.59,76.7,-80.83
1,11,67,4,6.57,84.55,102.78,-120.16
1,11,68,5,26.26,107.62,78.71,171.35
1,11,69,6,12.64,114.62,95.51,149.66
1,11,70,3,78.59,91.85,112.44,-169.01
1,12,1,3,6.42,110.43,92.26,-31.47
1,12,2,6,70.7,90.66,119.56,52.37
1,12,3,3,71.37,114.1,83.35,58.44
1,12,4,5,1.06,99.68,119.32,114.91
1,12,5,8,76.43,92.98,75.08,-133.04
1,12,6,1,38.64,112.14,110.07,-41.48
1,12,7,1,30.35,70.9,88.36,-35.49
1,12,8,2,28.87,89.05,81.2,84.13
1,12,9,5,95.95,96.24,103.01,-31.67
1,12,10,7,90.83,114.36,102.93,-24.18
1,12,11,7,26.08,87.71,109.8,147.26
1,12,12,4,30.0,107.68,118.89,-135.55
1,12,13,1,35.09,115.92,112.85,36.44
1,12,14,2,37.1,95.22,112.79,-152.35
1,12,15,4,92.21,85.6,81.69,-132.3
1,12,16,1,47.9,72.39,84.98,-119.95
1,12,17,5,47.72,106.34,114.68,-91.14
1,12,18,7,83.38,95.07,95.19,-64.87
1,12,19,1,94.51,119.13,85.94,-156.79
1,12,20,1,68.57,71.64,116.32,82.58
1,12,21,1,15.29,92.15,97.66,140.97
1,12,22,3,85.41,83.57,107.41,-107.84
1,12,23,4,38.51,93.45,104.27,142.37
1,12,24,7,64.7,77.56,106.2,146.81
1,12,25,8,71.02,82.63,85.63,160.44
1,12,26,1,64.64,112.13,84.86,-114.63
1,12,27,5,85.28,94.0,81.99,-123.1
1,12,28,5,80.05,115.38,116.38,157.21
1,12,29,2,70.57,95.39,75.58,-13.54
1,12,30,2,23.35,99.23,112.22,-122.91
1,12,31,5,47.34,90.45,74.5,-14.01
1,12,32,3,41.4,70.3,107.87,-111.11
1,12,33,2,39.7,105.84,88.08,15.27
1,12,34,3,11.55,83.89,73.09,14.88
1,12,35,1,5.97,84.08,74.29,136.21
1,12,36,7,23.41,72.17,113.53,-121.54
1,12,37,2,3.41,92.79,110.02,-167.68
1,12,38,7,41.8,94.53,94.97,71.31
1,12,39,5,13.42,99.8,104.73,-25.26
1,12,40,6,94.82,106.07,119.71,131.08
1,12,41,7,40.12,111.93,95.13,-76.6
1,12,42,6,95.33,93.15,107.34,109.16
1,12,43,8,46.29,83.64,109.71,48.57
1,12,44,6,68.73,73.7,100.15,-109.76
1,12,45,4,79.25,80.23,79.05,-133.48
1,12,46,1,28.38,74.26,79.62,-37.43
1,12,47,8,49.15,80.8,72.24,176.3
1,12,48,4,52.85,71.95,117.16,-36.87
1,12,49,7,56.0,76.73,80.74,113.28
1,12,50,6,49.87,71.52,108.97,164.53
1,12,51,7,36.12,74.93,117.35,-47.85
1,12,52,8,50.61,91.33,73.19,144.69
1,12,53,1,99.69,100.04,70.63,-74.94
1,12,54,3,11.8,88.94,82.12,39.89
1,12,55,6,68.06,76.38,92.06,-12.44
1,12,56,5,48.95,95.62,87.59,165.41
1,12,57,4,32.96,99.06,115.64,-176.78
1,12,58,3,56.35,96.6,100.39,-95.98
1,12,59,1,51.82,103.05,82.76,-6.02
1,12,60,5,0.94,99.96,117.28,-7.43
1,12,61,7,35.03,92.62,113.61,-116.56
1,12,62,5,90.05,105.88,74.7,141.01
1,12,63,7,24.02,93.34,94.61,47.26
1,12,64,6,47.63,96.07,99.11,95.86
1,12,65,3,6.09,102.96,81.68,-26.34
1,12,66,6,36.03,83.85,97.3,49.23
1,12,67,4,16.79,94.18,119.6,-96.95
1,12,68,8,59.84,105.41,111.37,48.27
1,12,69,1,17.47,88.01,75.7,-129.28
1,12,70,3,64.38,104.08,94.18,148.55
1,13,1,8,13.73,104.45,80.73,31.48
1,13,2,4,64.29,90.39,88.03,-159.66
1,13,3,6,83.36,110.83,71.14,48.78
1,13,4,4,68.32,81.71,116.25,-128.18
1,13,5,3,65.58,88.25,71.26,-68.06
1,13,6,3,34.07,72.43,112.71,-39.87
1,13,7,1,26.28,111.39,72.58,-53.38
1,13,8,4,45.96,96.43,91.44,60.63
1,13,9,1,64.71,106.21,90.38,102.26
1,13,10,4,66.67,83.32,80.58,-165.91
1,13,11,4,27.09,83.84,78.81,154.35
1,13,12,8,19.25,118.08,118.3,1.47
1,13,13,3,55.97,103.97,107.03,103.78
1,13,14,3,65.78,102.5,77.85,-86.96
1,13,15,7,52.59,91.86,78.94,-108.72
1,13,16,7,16.41,107.48,111.13,12.81
1,13,17,8,71.6,72.26,79.17,138.16
1,13,18,5,4.79,79.92,93.74,-11.57
1,13,19,7,93.61,108.67,104.64,-65.99
1,13,20,6,34.9,92.1,88.24,-50.56
1,13,21,6,21.58,92.26,75.74,-99.06
1,13,22,4,1.77,98.66,114.37,-115.87
1,13,23,7,79.45,108.43,71.53,-119.55
1,13,24,6,71.93,97.54,117.4,-175.74
1,13,25,7,51.27,81.07,70.58,-110.16
1,13,26,1,4.28,116.99,100.82,86.6
1,13,27,7,78.8,97.27,82.87,84.86
1,13,28,3,96.38,112.29,73.86,8.56
1,13,29,2,70.53,98.87,118.95,51.43
1,13,30,6,5.51,102.82,71.93,34.64
1,13,31,7,61.91,70.94,93.92,-76.9
1,13,32,7,58.17,89.12,106.05,-45.21
1,13,33,4,37.82,80.06,75.33,179.66
1,13,34,3,84.03,77.32,112.04,115.33
1,13,35,5,45.29,79.96,79.31,-13.75
1,13,36,4,39.61,86.93,104.89,113.23
1,13,37,5,78.53,102.18,115.92,6.63
1,13,38,3,23.35,108.74,81.82,161.31
1,13,39,2,45.1,70.55,101.15,112.32
1,13,40,2,8.27,114.53,86.61,138.19
1,13,41,7,6.3,86.72,96.48,-52.23
1,13,42,8,43.76,95.22,92.94,-21.97
1,13,43,1,44.59,70.02,89.75,-83.29
1,13,44,6,5.07,90.8,81.43,-27.55
1,13,45,2,37.82,77.58,113.19,156.13
1,13,46,6,83.62,117.7,70.98,10.66
1,13,47,7,2.05,117.9,98.57,-76.22
1,13,48,6,17.69,73.9,95.97,167.73
1,13,49,3,76.26,114.31,97.64,108.27
1,13,50,7,57.84,83.82,95.54,163.25
1,13,51,6,72.31,114.77,101.0,-22.4
1,13,52,1,65.43,103.87,111.1,-0.55
1,13,53,4,84.16,72.01,80.66,160.1
1,13,54,8,82.49,118.57,102.49,-155.15
1,13,55,2,91.13,102.44,96.63,-171.2
1,13,56,2,99.25,71.33,75.67,143.69
1,13,57,8,9.68,118.34,94.58,100.76
1,13,58,3,10.32,81.18,118.69,-124.59
1,13,59,4,95.86,75.03,88.83,-42.31
1,13,60,1,77.94,77.54,83.26,100.17
1,13,61,2,17.8,70.41,113.76,-91.42
1,13,62,6,79.25,85.21,86.91,84.38
1,13,63,4,26.98,73.8,89.9,160.77
1,13,64,3,40.17,101.66,95.53,38.84
1,13,65,4,68.15,75.62,97.14,126.04
1,13,66,3,52.9,107.06,84.76,-140.52
1,13,67,8,29.58,91.08,100.38,-142.91
1,13,68,1,23.68,100.54,87.54,-16.37
1,13,69,6,93.91,111.09,111.37,-45.12
1,13,70,5,84.37,95.66,95.55,89.95
1,14,1,5,92.84,91.11,102.78,55.51
1,14,2,7,99.36,107.45,84.92,167.94
1,14,3,6,83.06,111.7,114.43,48.12
1,14,4,3,24.03,78.86,73.74,3.91
1,14,5,2,39.06,114.02,101.9,-156.84
1,14,6,6,21.85,112.82,117.95,87.74
1,14,7,5,84.53,116.55,98.51,-64.64
1,14,8,4,62.54,102.66,74.44,-133.75
1,14,9,8,20.88,93.4,99.34,57.06
1,14,10,5,0.97,84.2,74.34,44.57
1,14,11,7,88.25,103.91,84.17,175.19
1,14,12,5,12.87,81.35,83.59,-35.66
1,14,13,1,86.28,77.14,103.02,28.16
1,14,14,8,93.22,78.87,92.98,-64.15
1,14,15,5,29.8,89.03,108.79,167.12
1,14,16,7,43.03,111.39,81.75,-97.87
1,14,17,8,33.67,98.87,91.16,39.7
1,14,18,4,90.24,118.67,115.53,115.43
1,14,19,7,48.52,85.96,84.68,-28.61
1,14,20,4,12.46,80.43,76.12,-9.89
1,14,21,4,15.92,73.54,80.98,-45.38
1,14,22,2,62.81,98.68,112.89,-20.65
1,14,23,5,93.1,95.22,118.6,-170.73
1,14,24,3,71.9,85.4,119.76,63.71
1,14,25,1,55.61,84.11,76.73,132.86
1,14,26,8,47.02,117.36,74.06,93.22
1,14,27,1,45.01,72.81,86.75,58.54
1,14,28,5,97.98,81.73,116.05,-41.27
1,14,29,3,32.08,119.16,88.12,-72.94
1,14,30,6,84.74,93.92,100.67,47.41
1,14,31,8,41.84,84.64,99.23,40.77
1,14,32,2,84.97,74.76,70.34,118.93
1,14,33,3,77.74,94.85,116.25,-16.12
1,14,34,5,98.96,74.54,97.09,110.5
1,14,35,7,20.64,114.47,72.11,112.57
1,14,36,3,97.5,80.7,107.5,-16.04
1,14,37,8,86.33,90.09,116.85,-0.62
1,14,38,2,93.46,94.4,82.86,-155.27
1,14,39,2,65.22,98.58,119.02,-67.71
1,14,40,1,48.62,109.55,116.49,-11.52
1,14,41,8,69.74,111.09,110.43,-133.14
1,14,42,7,47.65,101.28,108.03,-52.31
1,14,43,8,74.28,101.4,83.65,179.54
1,14,44,8,19.26,96.88,94.54,73.1
1,14,45,7,44.82,113.7,82.18,64.27
1,14,46,1,46.88,119.12,84.95,51.15
1,14,47,3,42.32,72.41,83.98,-104.07
1,14,48,3,33.82,101.07,109.52,30.27
1,14,49,7,31.78,77.32,112.77,104.13
1,14,50,2,58.5,83.54,87.09,125.91
1,14,51,8,11.4,75.24,99.0,-148.77
1,14,52,2,88.54,115.01,111.14,161.82
1,14,53,1,83.95,97.06,75.4,101.61
1,14,54,8,95.38,84.01,105.75,-112.82
1,14,55,5,42.0,94.13,93.42,165.75
1,14,56,7,89.89,106.92,119.13,83.64
1,14,57,5,46.52,107.88,117.45,-6.83
1,14,58,6,41.78,71.42,92.38,164.81
1,14,59,8,61.99,118.76,97.75,-87.7
1,14,60,7,34.68,78.73,103.13,132.12
1,14,61,6,31.36,84.98,80.78,3.12
1,14,62,7,96.34,80.69,97.9,171.1
1,14,63,6,91.66,107.23,99.44,27.29
1,14,64,8,46.42,116.59,104.64,-62.99
1,14,65,6,10.12,118.32,99.27,-153.25
1,14,66,2,23.11,111.38,70.69,2.06
1,14,67,3,55.61,114.02,86.73,120.63
1,14,68,7,97.2,100.87,78.36,-83.27
1,14,69,3,50.84,113.01,118.3,-128.45
1,14,70,6,62.42,85.95,90.37,40.95
1,15,1,6,21.69,104.13,120.0,-161.02
1,15,2,5,36.49,104.88,104.88,150.91
1,15,3,4,47.7,75.18,82.56,76.37
1,15,4,8,82.81,108.54,115.48,-73.24
1,15,5,3,82.93,88.23,85.87,121.65
1,15,6,4,2.9,104.03,77.66,151.59
1,15,7,2,75.15,85.89,89.95,-25.92
1,15,8,6,60.26,97.44,94.43,-148.86
1,15,9,3,49.31,111.53,72.47,76.2
1,15,10,6,30.73,116.91,78.59,-118.44
1,15,11,4,94.37,115.12,84.46,39.58
1,15,12,6,9.65,101.1,84.21,-43.32
1,15,13,8,39.45,104.99,119.99,149.55
1,15,14,4,26.66,78.45,111.84,77.88
1,15,15,6,90.51,89.68,82.53,-78.74
1,15,16,6,5.19,74.36,108.34,122.57
1,15,17,6,58.98,112.91,101.46,-143.86
1,15,18,4,31.25,77.55,119.94,-128.9
1,15,19,3,6.87,102.78,94.79,154.73
1,15,20,6,3.91,108.48,106.35,172.76
1,15,21,8,96.25,118.5,112.96,11.64
1,15,22,7,68.12,82.18,86.15,-4.11
1,15,23,1,44.98,71.97,113.12,66.35
1,15,24,2,98.84,115.51,98.14,-24.51
1,15,25,4,71.8,85.95,105.64,-64.44
1,15,26,2,4.13,79.66,104.31,84.4
1,15,27,2,53.43,95.89,105.87,-135.42
1,15,28,5,31.79,83.64,109.83,-179.62
1,15,29,7,29.32,82.8,98.98,14.68
1,15,30,7,73.02,102.46,88.01,-88.29
1,15,31,4,38.25,75.01,118.36,-2.4
1,15,32,3,72.66,98.29,71.3,-159.83
1,15,33,1,71.02,97.19,102.76,-108.72
1,15,34,1,61.06,76.05,105.29,-175.21
1,15,35,5,55.42,90.85,83.31,67.72
1,15,36,2,67.07,105.52,91.7,-50.78
1,15,37,6,0.53,75.48,79.73,108.43
1,15,38,8,30.58,85.74,90.65,-131.03
1,15,39,6,97.97,103.76,81.97,79.87
1,15,40,1,38.67,86.78,104.05,7.32
1,15,41,8,67.54,75.12,105.77,-5.93
1,15,42,6,32.84,119.13,118.89,97.68
1,15,43,8,68.72,81.11,72.8,134.22
1,15,44,5,14.28,109.35,85.93,52.58
1,15,45,3,40.55,86.35,97.22,178.8
1,15,46,8,56.26,80.3,90.99,-99.63
1,15,47,3,21.9,71.78,83.64,147.82
1,15,48,5,32.2,111.27,82.55,-176.6
1,15,49,1,89.16,93.11,70.55,-125.0
1,15,50,7,25.19,94.43,70.33,-5.05
1,15,51,3,32.34,119.89,77.87,75.97
1,15,52,6,73.99,90.64,86.12,129.93
1,15,53,7,31.83,91.73,76.35,-15.41
1,15,54,5,43.05,119.06,87.49,116.34
1,15,55,3,7.83,77.84,103.07,91.86
1,15,56,7,25.7,117.48,97.07,-121.96
1,15,57,3,62.88,101.4,94.28,55.25
1,15,58,3,26.53,75.82,72.67,-153.09
1,15,59,2,23.31,99.82,103.21,-135.58
1,15,60,4,72.27,106.44,106.88,55.06
1,15,61,7,59.41,81.41,111.59,21.12
1,15,62,1,38.87,116.81,114.68,-47.45
1,15,63,5,59.49,89.5,111.68,-174.51
1,15,64,7,20.15,101.19,96.64,-104.37
1,15,65,4,29.38,97.36,86.71,50.7
1,15,66,8,32.74,85.81,86.82,-39.79
1,15,67,2,57.63,117.44,83.59,-77.0
1,15,68,2,25.48,78.38,94.32,136.28
1,15,69,6,18.99,81.55,109.8,-7.55
1,15,70,4,84.48,79.94,105.97,125.32
1,16,1,8,80.1,75.77,83.56,128.34
1,16,2,2,38.87,76.57,93.53,2.24
1,16,3,4,9.9,104.15,104.5,-139.58
1,16,4,8,62.92,115.7,82.11,23.45
1,16,5,6,24.41,86.18,73.04,68.12
1,16,6,3,66.34,112.72,72.79,32.91
1,16,7,8,98.17,86.57,94.17,-162.35
1,16,8,2,7.34,94.05,116.91,-38.0
1,16,9,7,29.68,113.97,83.44,113.29
1,16,10,1,84.43,97.89,95.17,-171.79
1,16,11,5,87.16,104.59,95.29,-89.21
1,16,12,4,62.8,110.47,100.02,-155.73
1,16,13,4,52.33,110.51,102.3,136.53
1,16,14,6,73.17,106.16,88.58,156.85
1,16,15,5,12.36,118.39,114.9,-68.78
1,16,16,5,90.42,93.99,86.48,-13.02
1,16,17,7,6.04,105.53,112.33,173.18
1,16,18,4,20.3,86.58,81.9,-29.46
1,16,19,6,3.69,106.37,86.82,-124.8
1,16,20,2,36.41,108.89,98.7,92.28
1,16,21,6,95.86,75.66,111.02,-36.3
1,16,22,1,81.47,107.66,82.15,-119.21
1,16,23,6,18.67,101.59,115.0,-113.12
1,16,24,7,18.52,84.93,102.0,55.48
1,16,25,8,85.22,116.09,79.4,112.42
1,16,26,7,76.85,79.16,88.9,176.06
1,16,27,4,74.08,72.2,82.48,15.81
1,16,28,3,21.15,114.17,75.77,174.6
1,16,29,8,64.19,109.5,85.87,-53.49
1,16,30,5,35.54,71.88,111.72,-136.57
1,16,31,5,34.03,85.97,104.83,-169.22
1,16,32,5,49.09,75.35,71.2,-94.9
1,16,33,1,62.31,91.93,88.27,-28.3
1,16,34,1,6.58,113.18,108.65,-0.36
1,16,35,2,13.72,83.78,111.02,-93.59
1,16,36,3,19.14,91.23,116.25,23.15
1,16,37,6,9.91,117.48,93.79,-119.38
1,16,38,4,3.29,76.55,92.2,9.47
1,16,39,4,39.4,75.99,104.81,-142.68
1,16,40,3,81.38,91.83,71.39,-115.44
1,16,41,5,34.11,77.91,101.86,-70.95
1,16,42,7,28.32,116.18,77.93,158.86
1,16,43,1,4.11,116.32,104.86,159.29
1,16,44,2,21.0,78.87,113.1,-63.11
1,16,45,3,59.36,92.09,85.14,79.55
1,16,46,8,14.1,71.62,76.7,-146.72
1,16,47,4,33.13,101.59,87.82,-167.6
1,16,48,7,55.18,92.68,72.79,-122.3
1,16,49,5,70.66,90.97,75.17,-99.63
1,16,50,2,15.69,92.72,74.74,-17.62
1,16,51,2,54.89,86.97,119.43,51.95
1,16,52,2,96.17,87.93,99.35,159.02
1,16,53,3,49.73,107.39,99.3,72.86
1,16,54,4,85.48,115.64,75.38,99.68
1,16,55,4,3.3,102.51,70.1,-149.44
1,16,56,7,8.62,104.89,119.73,72.67
1,16,57,7,20.98,101.94,109.61,68.24
1,16,58,7,41.2,99.08,78.32,-153.16
1,16,59,3,48.44,75.64,90.12,59.71
1,16,60,7,88.52,102.21,96.04,-20.54
1,16,61,4,82.58,94.5,82.52,-115.16
1,16,62,3,30.54,111.66,97.17,68.0
1,16,63,5,91.18,70.43,87.78,-119.42
1,16,64,3,28.87,84.85,110.46,-29.21
1,16,65,8,42.07,72.69,70.32,96.82
1,16,66,6,98.57,110.46,76.6,-1.59
1,16,67,7,67.49,93.45,84.59,166.26
1,16,68,4,27.38,89.59,81.66,-26.7
1,16,69,5,8.92,85.78,104.69,0.72
1,16,70,5,74.35,103.01,99.79,9.77
1,17,1,8,91.43,76.45,117.21,178.44
1,17,2,8,50.69,92.72,110.98,-149.79
1,17,3,3,97.05,106.0,85.9,-39.34
1,17,4,5,93.33,109.2,79.05,76.53
1,17,5,1,57.16,99.59,116.5,106.78
1,17,6,1,90.77,71.29,85.46,4.64
1,17,7,3,4.66,98.71,113.39,125.33
1,17,8,8,83.62,86.91,110.12,-103.21
1,17,9,6,8.71,106.52,116.13,178.99
1,17,10,1,5.06,82.53,76.8,135.24
1,17,11,6,37.19,108.41,78.99,70.11
1,17,12,4,66.09,94.03,108.06,147.66
1,17,13,4,90.62,82.49,115.37,-133.09
1,17,14,2,17.02,76.77,85.96,85.96
1,17,15,2,8.94,103.24,77.58,-150.53
1,17,16,8,77.79,70.72,95.54,119.81
1,17,17,8,15.22,96.03,111.48,22.2
