driver_id,race_id,lap_number,reaction_time,braking_points,acceleration_points,cornering_speed,overall_performance_rating
10,1,3,0.54,1,6,97.54,6.75
10,1,4,0.82,10,20,140.99,5.73
10,1,5,0.47,1,16,138.7,3.67
10,1,6,0.17,19,15,130.21,9.31
10,1,7,0.81,17,15,129.88,2.64
10,1,8,0.84,7,13,86.3,2.92
10,1,9,0.75,19,6,70.58,9.44
10,1,10,0.75,19,18,140.34,6.05
10,1,11,0.18,2,2,53.37,2.79
10,1,12,0.49,13,19,91.03,3.3
10,1,13,0.44,8,9,119.16,7.7
10,1,14,0.71,11,7,59.06,3.25
10,1,15,0.64,14,7,133.83,6.33
10,1,16,0.19,8,17,111.91,1.47
10,1,17,0.35,11,13,138.53,3.97
10,1,18,0.42,13,9,127.23,6.06
10,1,19,0.78,9,17,88.13,5.2
10,1,20,0.67,20,13,85.38,2.55
10,1,21,0.62,20,7,57.08,2.97
10,1,22,0.51,16,15,75.07,1.97
10,1,23,0.13,2,3,69.7,5.07
10,1,24,0.56,8,3,144.6,7.24
10,1,25,0.11,18,14,114.43,9.01
10,1,26,0.41,20,19,69.81,8.49
10,1,27,0.58,5,8,132.63,4.28
10,1,28,0.88,4,1,104.73,7.81
10,1,29,0.64,18,10,88.82,9.62
10,1,30,0.96,5,19,118.33,2.67
10,1,31,0.66,11,19,111.09,1.49
10,1,32,0.89,14,19,86.76,5.08
10,1,33,0.97,19,20,62.06,2.79
10,1,34,0.14,2,5,86.63,5.41
10,1,35,0.21,19,15,95.76,8.36
10,1,36,0.79,17,11,69.91,3.6
10,1,37,0.65,13,17,87.88,6.32
10,1,38,0.71,4,8,87.89,7.35
10,1,39,0.12,2,2,86.39,6.36
10,1,40,0.89,2,13,95.97,4.07
10,1,41,0.57,1,10,114.45,8.72
10,1,42,0.18,14,4,147.38,5.98
10,1,43,0.54,15,3,53.99,3.01
10,1,44,0.54,11,6,149.86,9.99
10,1,45,0.11,5,5,70.25,2.66
10,1,46,0.27,5,3,82.48,8.68
10,1,47,0.36,12,15,115.85,9.61
10,1,48,0.14,19,4,82.89,9.9
10,1,49,0.26,5,12,131.94,9.56
10,1,50,0.7,3,5,81.07,5.79
10,1,51,0.45,12,12,115.87,6.87
10,1,52,0.87,19,2,134.51,6.31
10,1,53,0.94,1,2,133.12,9.11
10,1,54,0.65,6,3,100.19,4.18
10,1,55,0.51,11,18,84.0,5.73
10,1,56,0.59,9,8,95.34,4.48
10,1,57,0.99,5,10,141.31,9.13
10,1,58,0.86,16,5,126.57,7.79
10,1,59,0.43,18,6,86.45,2.92
10,1,60,0.48,13,15,147.82,7.53
10,1,61,0.92,18,5,140.65,3.1
10,1,62,0.67,10,7,139.38,5.4
10,1,63,0.69,4,14,106.85,5.39
10,1,64,0.66,1,20,149.73,7.54
10,1,65,0.32,6,9,74.31,7.28
10,1,66,0.89,10,16,81.39,8.01
10,1,67,0.82,9,10,92.65,9.95
10,1,68,0.12,4,10,96.18,1.24
10,1,69,0.18,9,1,105.49,5.15
10,1,70,0.74,16,1,117.31,9.34
11,1,1,0.49,9,1,124.07,6.31
11,1,2,0.92,16,3,140.42,6.68
11,1,3,0.19,17,10,59.24,1.06
11,1,4,0.26,8,15,95.03,3.67
11,1,5,0.19,7,12,71.45,9.71
11,1,6,0.97,11,4,61.23,6.95
11,1,7,0.51,19,19,68.51,6.69
11,1,8,0.72,3,10,85.24,7.81
11,1,9,0.58,5,5,62.19,6.62
11,1,10,0.11,17,6,131.27,5.45
11,1,11,0.33,1,10,72.4,2.58
11,1,12,0.13,4,12,52.56,7.11
11,1,13,0.33,12,8,134.29,8.43
11,1,14,0.99,14,9,110.27,5.29
11,1,15,0.73,9,13,70.9,5.96
11,1,16,0.86,12,9,51.79,2.95
11,1,17,0.19,16,9,90.61,7.73
11,1,18,0.83,2,9,113.0,7.25
11,1,19,0.43,7,5,81.97,8.96
11,1,20,0.27,16,9,111.55,6.76
11,1,21,0.36,8,10,98.14,7.28
11,1,22,0.62,17,11,135.08,7.74
11,1,23,0.99,19,12,102.23,7.23
11,1,24,0.31,16,18,109.26,7.68
11,1,25,0.94,9,16,111.05,9.56
11,1,26,0.75,9,4,85.98,4.58
11,1,27,0.83,10,17,132.09,6.55
11,1,28,0.61,11,1,68.77,4.66
11,1,29,0.4,14,1,122.2,8.25
11,1,30,0.75,13,12,91.96,6.72
11,1,31,0.37,1,14,137.81,5.38
11,1,32,0.95,18,17,74.91,3.02
11,1,33,0.76,19,17,69.36,6.35
11,1,34,0.6,2,10,103.15,4.09
11,1,35,0.89,19,20,58.92,9.25
11,1,36,0.25,7,13,84.18,9.5
11,1,37,0.82,20,9,77.09,8.4
11,1,38,0.65,15,6,54.77,7.1
11,1,39,0.42,15,12,140.0,5.94
11,1,40,0.24,12,8,57.73,3.65
11,1,41,0.3,6,1,119.33,7.75
11,1,42,0.97,1,9,134.41,2.34
11,1,43,0.21,11,15,92.55,3.92
11,1,44,0.23,5,5,51.53,8.94
11,1,45,0.23,13,5,139.82,1.99
11,1,46,1.0,13,1,92.44,5.42
11,1,47,0.21,19,14,94.26,1.7
11,1,48,0.88,10,10,90.47,1.91
11,1,49,0.76,4,6,127.41,3.83
11,1,50,0.54,16,11,146.1,1.43
11,1,51,0.7,14,2,70.64,6.54
11,1,52,0.94,20,11,62.18,9.15
11,1,53,0.69,10,7,62.3,7.75
11,1,54,0.29,16,16,109.2,7.8
11,1,55,0.64,7,8,135.24,4.69
11,1,56,0.86,4,5,137.13,8.74
11,1,57,0.58,5,12,118.87,1.39
11,1,58,0.66,15,10,114.53,3.4
11,1,59,0.55,9,9,105.91,9.18
11,1,60,0.82,16,18,81.55,9.2
11,1,61,0.14,7,15,108.94,4.79
11,1,62,0.15,2,6,131.85,7.1
11,1,63,0.81,8,13,82.89,2.72
11,1,64,0.15,10,19,64.21,2.32
11,1,65,0.68,1,10,50.43,7.8
11,1,66,0.68,5,3,59.72,9.77
11,1,67,0.31,5,1,136.49,5.36
11,1,68,0.47,7,9,69.52,4.23
11,1,69,0.48,12,2,110.77,8.62
11,1,70,0.32,8,18,149.66,9.96
12,1,1,0.33,17,7,117.79,1.57
12,1,2,0.79,4,18,109.79,3.06
12,1,3,0.93,19,16,92.31,3.14
12,1,4,0.38,4,11,112.05,6.85
12,1,5,0.74,18,12,55.54,7.91
12,1,6,0.95,15,17,129.46,8.74
12,1,7,0.52,20,20,52.8,7.07
12,1,8,0.49,4,13,144.89,3.46
12,1,9,0.16,19,9,79.7,2.95
12,1,10,0.39,8,13,65.09,1.29
12,1,11,0.72,10,18,146.48,1.57
12,1,12,0.81,5,7,54.84,6.88
12,1,13,0.73,6,11,108.44,7.42
12,1,14,0.11,1,7,104.26,2.64
12,1,15,0.99,12,7,86.76,1.08
12,1,16,0.97,8,4,125.67,3.21
12,1,17,0.49,11,9,55.85,3.18
12,1,18,0.14,2,14,82.15,8.46
12,1,19,0.18,5,4,85.67,6.59
12,1,20,0.41,11,16,76.32,3.36
12,1,21,0.29,19,5,71.42,6.8
12,1,22,0.79,18,2,101.81,9.38
12,1,23,0.36,1,9,113.33,3.8
12,1,24,0.54,20,10,108.36,3.87
12,1,25,0.12,12,8,103.83,8.94
12,1,26,0.84,19,16,85.6,5.73
12,1,27,0.69,20,17,94.78,8.64
12,1,28,0.26,12,11,61.65,8.06
12,1,29,0.33,1,3,123.33,2.97
12,1,30,0.47,3,16,81.7,8.45
12,1,31,0.67,12,14,87.83,3.17
12,1,32,0.13,1,16,117.13,5.92
12,1,33,0.38,3,13,138.4,2.32
12,1,34,0.61,16,18,93.78,6.34
12,1,35,0.18,12,20,139.92,4.23
12,1,36,0.51,2,3,75.71,6.36
12,1,37,0.42,18,7,123.81,5.72
12,1,38,0.4,18,17,125.03,4.89
12,1,39,0.51,6,11,84.87,9.77
12,1,40,0.6,16,20,76.58,2.13
12,1,41,0.12,8,15,122.2,7.22
12,1,42,0.23,2,12,95.12,7.92
12,1,43,0.24,15,1,135.4,9.78
12,1,44,0.81,15,5,68.09,5.86
12,1,45,0.56,4,3,59.4,9.58
12,1,46,0.51,15,11,92.47,8.27
12,1,47,0.62,9,3,91.42,3.79
12,1,48,0.66,16,2,90.97,8.08
12,1,49,0.34,10,3,103.35,5.98
12,1,50,1.0,4,10,50.84,2.06
12,1,51,0.26,15,8,102.4,1.97
12,1,52,0.8,20,13,71.22,7.76
12,1,53,0.59,19,7,55.55,1.07
12,1,54,0.73,11,7,140.87,8.01
12,1,55,0.15,16,20,133.52,5.07
12,1,56,0.2,14,1,127.93,3.61
12,1,57,0.12,4,17,111.78,1.38
12,1,58,0.23,12,13,81.37,1.6
12,1,59,0.16,13,11,117.47,4.71
12,1,60,0.77,3,19,149.28,5.42
12,1,61,0.2,17,3,141.37,3.84
12,1,62,0.3,9,17,113.03,5.17
12,1,63,0.61,9,11,83.04,9.38
12,1,64,0.49,4,15,107.97,6.48
12,1,65,0.87,9,13,99.45,5.84
12,1,66,0.39,7,3,52.96,1.17
12,1,67,0.37,9,19,145.31,4.83
12,1,68,0.2,15,18,143.84,1.76
12,1,69,0.44,1,13,146.31,3.35
12,1,70,0.77,19,8,141.25,1.56
13,1,1,0.12,18,9,129.9,8.03
13,1,2,0.54,8,3,124.61,6.07
13,1,3,0.38,17,12,101.82,8.43
13,1,4,0.52,6,12,86.42,1.76
13,1,5,0.15,3,12,107.16,1.17
13,1,6,0.11,15,16,133.19,6.32
13,1,7,0.52,16,11,94.44,6.5
13,1,8,0.14,3,4,80.78,4.5
13,1,9,0.59,12,1,56.49,5.63
13,1,10,0.39,18,14,72.66,5.72
13,1,11,0.23,10,2,120.96,2.55
13,1,12,0.27,19,16,62.88,7.91
13,1,13,0.47,4,3,77.42,2.94
13,1,14,0.99,6,11,89.05,7.38
13,1,15,0.53,18,3,79.16,7.13
13,1,16,0.45,5,7,123.54,1.93
13,1,17,0.29,13,14,73.5,1.62
13,1,18,0.34,16,4,124.89,8.1
13,1,19,0.46,6,13,112.72,5.25
13,1,20,0.72,5,10,130.25,3.77
13,1,21,0.47,11,9,65.27,1.78
13,1,22,0.5,8,7,134.09,4.83
13,1,23,0.51,5,5,124.15,9.23
13,1,24,0.43,11,18,65.86,7.62
13,1,25,0.57,13,10,132.55,4.04
13,1,26,0.52,12,9,101.29,7.34
13,1,27,0.41,7,11,81.47,9.07
13,1,28,0.55,19,16,113.24,6.15
13,1,29,0.38,18,12,97.62,4.19
13,1,30,0.61,10,13,104.72,6.98
13,1,31,0.77,14,11,135.47,9.18
13,1,32,0.39,14,14,73.37,2.52
13,1,33,0.51,15,14,75.68,2.72
13,1,34,0.53,1,12,105.02,2.69
13,1,35,0.73,11,4,143.34,4.81
13,1,36,0.84,7,20,120.62,2.45
13,1,37,0.43,14,18,118.03,3.9
13,1,38,0.17,18,9,85.35,1.22
13,1,39,0.49,17,6,145.91,2.98
13,1,40,0.6,2,1,64.2,7.35
13,1,41,0.32,11,11,105.15,9.47
13,1,42,0.2,20,6,118.22,1.04
13,1,43,0.34,8,12,113.39,3.43
13,1,44,0.46,12,5,63.72,3.53
13,1,45,0.98,16,19,77.97,9.28
13,1,46,0.71,13,15,134.05,1.49
13,1,47,0.4,15,13,112.58,9.51
13,1,48,0.58,7,2,77.07,6.9
13,1,49,0.18,13,18,100.92,4.55
13,1,50,0.98,17,15,147.93,8.69
13,1,51,0.76,15,19,121.27,8.53
13,1,52,0.27,11,15,109.17,2.74
13,1,53,0.49,4,7,144.74,7.07
13,1,54,0.81,7,2,124.29,6.88
13,1,55,0.19,5,16,119.17,2.06
13,1,56,0.28,11,12,89.7,7.57
13,1,57,0.52,13,5,64.31,8.99
13,1,58,0.17,1,1,80.53,6.86
13,1,59,0.51,8,3,108.82,5.6
13,1,60,0.67,11,14,53.37,6.91
13,1,61,0.81,6,9,126.47,6.76
13,1,62,0.97,5,11,126.79,4.33
13,1,63,0.28,6,13,53.35,3.0
13,1,64,0.42,20,9,143.23,6.09
13,1,65,0.14,8,17,53.23,7.1
13,1,66,0.4,20,16,110.08,9.57
13,1,67,0.45,10,10,67.69,3.8
13,1,68,0.28,6,15,61.01,1.5
13,1,69,0.81,11,19,57.34,4.82
13,1,70,0.76,10,17,117.89,6.97
14,1,1,1.0,18,15,73.79,1.59
14,1,2,0.66,11,2,122.51,1.68
14,1,3,0.62,17,6,124.41,3.61
14,1,4,0.73,6,20,137.97,9.11
14,1,5,0.69,5,20,146.14,9.12
14,1,6,0.41,12,2,129.39,9.56
14,1,7,0.33,1,17,92.95,2.22
14,1,8,0.74,17,6,108.05,4.65
14,1,9,0.92,2,7,74.8,9.47
14,1,10,0.15,8,18,90.19,9.5
14,1,11,0.28,9,10,102.6,8.36
14,1,12,0.81,1,7,55.9,7.36
14,1,13,0.52,15,13,134.45,8.5
14,1,14,0.17,11,20,133.72,2.36
14,1,15,0.41,16,9,121.69,9.13
14,1,16,0.6,15,6,115.89,9.92
14,1,17,0.37,19,12,70.83,4.71
14,1,18,0.9,6,12,85.06,2.98
14,1,19,0.86,6,15,139.28,3.77
14,1,20,0.29,15,2,132.3,2.55
14,1,21,0.79,1,9,104.57,1.9
14,1,22,0.9,6,10,141.2,1.48
14,1,23,0.46,13,9,66.7,8.98
14,1,24,0.91,15,7,92.48,9.77
14,1,25,0.82,12,9,109.35,5.46
14,1,26,0.8,13,13,118.1,3.86
14,1,27,0.43,15,17,134.1,5.21
14,1,28,0.75,19,13,101.41,10.0
14,1,29,0.89,10,17,141.05,8.3
14,1,30,0.37,9,12,107.77,6.83
14,1,31,0.92,14,3,140.83,6.33
14,1,32,0.88,17,2,91.31,1.93
14,1,33,0.85,12,10,110.86,2.61
14,1,34,0.85,7,19,67.48,8.29
14,1,35,0.81,14,19,104.94,1.55
14,1,36,0.1,10,16,75.91,7.13
14,1,37,0.94,4,7,119.51,1.79
14,1,38,0.74,4,20,78.54,7.03
14,1,39,0.11,3,14,65.11,6.64
14,1,40,0.33,13,7,123.71,5.68
14,1,41,0.81,1,8,113.43,6.28
14,1,42,0.75,6,1,149.42,4.94
14,1,43,0.13,4,8,91.86,2.23
14,1,44,0.91,14,5,84.54,7.17
14,1,45,0.65,20,20,73.11,8.13
14,1,46,0.15,10,1,89.21,9.63
14,1,47,0.6,16,12,58.63,8.51
14,1,48,0.75,15,1,89.94,4.02
14,1,49,0.52,20,3,54.91,7.88
14,1,50,0.98,2,11,87.5,6.71
14,1,51,0.37,7,18,101.36,4.7
14,1,52,0.71,8,18,117.99,1.58
14,1,53,0.8,7,10,149.21,3.79
14,1,54,0.27,10,16,116.95,3.94
14,1,55,0.61,19,19,73.99,5.14
14,1,56,0.16,12,4,83.16,2.86
14,1,57,0.44,16,15,140.2,1.65
14,1,58,0.75,6,18,115.41,6.72
14,1,59,0.7,17,20,140.29,2.35
14,1,60,0.65,11,3,54.62,7.98
14,1,61,0.42,11,2,149.75,4.49
14,1,62,0.81,18,9,91.81,1.72
14,1,63,0.43,3,12,123.76,6.48
14,1,64,0.23,18,1,52.7,9.91
14,1,65,0.77,10,3,113.03,4.51
14,1,66,0.25,12,17,91.07,5.89
14,1,67,0.15,2,13,77.24,5.86
14,1,68,0.93,1,12,144.41,6.03
14,1,69,0.82,12,7,53.13,4.47
14,1,70,0.15,2,18,89.74,8.37
15,1,1,0.28,16,20,101.77,1.12
15,1,2,0.5,8,2,101.28,8.89
15,1,3,0.15,18,11,64.9,2.61
15,1,4,0.46,1,15,142.99,8.87
15,1,5,0.6,3,6,88.24,9.24
15,1,6,0.36,5,3,98.52,8.92
15,1,7,0.52,1,6,74.77,6.58
15,1,8,0.76,20,17,50.15,2.68
15,1,9,0.56,10,19,110.09,3.63
15,1,10,0.74,11,4,92.56,2.18
15,1,11,0.62,12,2,87.99,8.73
15,1,12,0.83,17,15,88.79,8.14
15,1,13,0.83,9,14,58.05,8.01
15,1,14,0.15,10,1,95.62,1.61
15,1,15,0.41,18,13,64.74,8.78
15,1,16,0.57,19,3,107.2,2.31
15,1,17,0.17,12,19,55.98,1.88
15,1,18,0.85,4,9,146.07,7.69
15,1,19,0.82,12,16,77.81,5.73
15,1,20,0.84,10,15,147.36,8.11
15,1,21,0.91,5,19,147.05,6.1
15,1,22,0.5,11,12,122.43,6.55
15,1,23,0.43,13,15,125.92,7.25
15,1,24,0.96,17,13,120.74,1.54
15,1,25,0.69,11,5,115.46,9.12
15,1,26,0.75,19,17,142.92,8.57
15,1,27,0.56,7,4,99.16,8.79
15,1,28,0.96,15,17,145.37,9.08
15,1,29,0.59,3,9,124.7,6.99
15,1,30,0.82,1,7,116.16,8.13
15,1,31,0.79,5,14,78.89,1.42
15,1,32,0.78,4,13,100.81,6.72
15,1,33,0.14,10,8,142.94,9.51
15,1,34,0.63,20,2,148.41,3.97
15,1,35,0.84,19,6,136.29,2.59
15,1,36,0.55,18,10,77.25,7.41
15,1,37,0.82,4,18,61.85,5.55
15,1,38,0.77,13,13,128.58,6.29
15,1,39,0.55,12,11,73.21,4.02
15,1,40,0.99,12,19,144.48,8.34
15,1,41,0.82,20,5,67.79,5.26
15,1,42,0.14,8,19,89.97,5.42
15,1,43,0.42,9,3,147.83,1.11
15,1,44,0.21,1,14,70.93,6.43
15,1,45,0.16,9,10,117.12,4.01
15,1,46,0.46,13,6,96.98,6.79
15,1,47,0.35,6,12,74.8,5.06
15,1,48,0.23,1,14,64.9,2.67
15,1,49,0.36,6,6,61.17,7.37
15,1,50,0.6,19,15,116.63,2.43
15,1,51,0.2,14,15,72.98,2.9
15,1,52,0.95,19,16,141.62,8.2
15,1,53,0.68,15,17,75.75,7.52
15,1,54,0.29,6,15,69.49,7.47
15,1,55,0.85,15,2,110.48,2.62
15,1,56,0.86,6,10,74.03,9.02
15,1,57,0.17,11,11,123.53,6.22
15,1,58,0.81,4,10,88.21,4.33
15,1,59,0.31,3,8,80.71,8.05
15,1,60,0.37,10,20,122.54,9.51
15,1,61,0.81,20,7,76.49,5.63
15,1,62,0.98,15,20,66.65,2.25
15,1,63,0.69,15,10,78.31,9.77
15,1,64,0.36,17,12,131.92,8.25
15,1,65,0.53,12,5,72.06,9.6
15,1,66,0.98,15,16,102.55,8.29
15,1,67,0.84,10,6,74.61,5.35
15,1,68,0.55,8,16,66.05,3.29
15,1,69,0.3,15,11,148.4,4.28
15,1,70,0.4,1,14,122.72,2.06
16,1,1,0.76,19,8,122.24,2.53
16,1,2,0.91,13,13,113.73,9.68
16,1,3,0.6,5,16,105.8,8.34
16,1,4,0.17,7,20,119.19,4.3
16,1,5,0.93,13,9,77.97,3.86
16,1,6,0.97,3,3,142.77,7.53
16,1,7,0.88,8,10,122.44,4.68
16,1,8,0.14,2,13,127.53,7.98
16,1,9,0.54,12,4,55.42,5.04
16,1,10,0.34,14,20,101.37,5.63
16,1,11,0.31,2,9,63.1,9.26
16,1,12,0.11,10,12,119.59,3.8
16,1,13,0.5,20,10,68.32,4.83
16,1,14,0.11,10,4,98.63,2.96
16,1,15,0.67,15,16,107.74,6.64
16,1,16,0.65,10,20,101.45,2.75
16,1,17,0.28,3,3,118.79,8.17
16,1,18,0.92,16,3,76.16,9.17
16,1,19,0.98,1,11,57.93,4.66
16,1,20,0.63,6,14,97.01,7.9
16,1,21,0.38,3,14,98.56,7.91
16,1,22,0.9,15,2,62.76,8.86
16,1,23,0.75,5,2,63.22,8.6
16,1,24,0.96,20,15,125.32,3.27
16,1,25,0.66,16,3,92.35,6.84
16,1,26,0.62,17,11,131.28,6.99
16,1,27,0.99,17,16,139.43,6.4
16,1,28,0.38,11,17,146.33,9.51
16,1,29,0.81,17,2,54.65,9.81
16,1,30,0.68,15,8,54.31,7.67
16,1,31,0.42,17,1,131.65,5.21
16,1,32,0.79,3,20,84.88,9.02
16,1,33,0.44,9,10,108.5,2.55
16,1,34,0.44,10,11,147.39,1.68
16,1,35,0.66,5,16,92.85,4.42
16,1,36,0.29,14,16,86.45,4.28
16,1,37,0.94,20,18,134.07,9.32
16,1,38,0.88,15,12,136.25,6.84
16,1,39,0.8,4,19,51.46,9.0
16,1,40,0.6,1,14,88.39,4.83
16,1,41,0.3,7,1,62.83,10.0
16,1,42,0.32,1,9,80.67,1.48
16,1,43,0.64,4,17,145.44,2.08
16,1,44,0.63,3,19,127.81,6.53
16,1,45,0.97,10,9,93.86,3.7
16,1,46,0.98,1,7,57.94,5.73
16,1,47,0.24,5,13,56.06,3.79
16,1,48,0.42,5,9,61.07,4.84
16,1,49,0.54,8,2,86.36,5.12
16,1,50,0.76,9,11,51.0,9.35
16,1,51,0.56,4,20,77.17,2.92
16,1,52,0.68,9,6,142.15,4.42
16,1,53,0.94,16,18,61.45,9.27
16,1,54,0.22,19,4,120.53,3.21
16,1,55,0.53,6,18,102.7,2.49
16,1,56,0.38,2,1,144.2,5.2
16,1,57,0.79,10,17,78.86,1.39
16,1,58,0.91,1,20,52.74,7.44
16,1,59,0.35,15,13,123.29,4.57
16,1,60,0.52,11,4,101.31,7.97
16,1,61,0.85,4,6,50.89,6.28
16,1,62,0.66,12,2,103.68,1.2
16,1,63,0.38,5,11,90.87,4.84
16,1,64,0.44,4,10,103.01,3.31
16,1,65,0.13,18,6,82.84,1.48
16,1,66,0.54,3,18,116.0,2.88
16,1,67,0.52,20,15,126.25,3.08
16,1,68,0.79,5,17,76.44,2.11
16,1,69,0.16,6,2,78.29,8.99
16,1,70,0.73,4,11,56.28,7.61
17,1,1,0.58,13,1,67.32,3.86
17,1,2,0.7,20,14,84.48,2.17
17,1,3,0.22,8,15,55.59,9.16
17,1,4,0.67,10,8,100.86,3.82
17,1,5,0.52,19,10,136.75,1.41
17,1,6,0.57,12,7,140.63,9.22
17,1,7,0.36,18,5,138.8,8.82
17,1,8,0.19,18,9,122.73,3.15
17,1,9,0.81,7,3,144.63,9.18
17,1,10,0.6,15,11,59.62,9.76
17,1,11,0.6,11,5,70.21,5.51
17,1,12,0.59,19,3,147.86,9.5
17,1,13,0.29,3,10,112.13,2.86
17,1,14,0.72,7,15,134.47,7.12
17,1,15,0.81,19,1,96.54,7.04
17,1,16,0.85,17,2,127.86,8.82
17,1,17,0.81,7,14,60.22,8.12
17,1,18,0.48,1,18,86.73,8.58
17,1,19,0.45,7,1,107.76,3.89
17,1,20,0.52,3,2,80.79,1.52
17,1,21,0.75,16,10,83.22,2.28
17,1,22,0.77,19,11,71.06,1.13
17,1,23,0.45,9,3,115.03,4.55
17,1,24,0.4,14,1,129.15,1.84
17,1,25,0.38,8,5,112.26,3.7
17,1,26,0.47,2,19,68.26,9.35
17,1,27,0.83,16,11,132.29,2.72
17,1,28,0.32,5,19,149.52,2.48
17,1,29,0.54,17,7,55.65,1.18
17,1,30,1.0,17,17,56.68,3.94
17,1,31,0.49,3,8,69.59,7.02
17,1,32,0.36,8,17,81.57,6.72
17,1,33,0.61,12,3,51.14,3.97
17,1,34,0.18,17,19,57.86,1.94
17,1,35,0.6,9,1,58.89,2.93
17,1,36,0.59,1,15,148.71,2.72
17,1,37,0.95,7,18,149.33,1.87
17,1,38,0.78,8,15,139.49,7.93
17,1,39,0.97,17,1,149.34,8.17
17,1,40,0.24,13,11,109.67,7.69
17,1,41,0.39,14,5,89.42,5.68
17,1,42,0.32,2,11,114.75,5.58
17,1,43,0.3,12,20,115.72,8.85
17,1,44,0.47,9,4,103.97,4.32
17,1,45,0.82,10,13,123.94,1.61
17,1,46,0.79,13,4,63.8,1.17
17,1,47,0.39,19,12,90.83,5.08
17,1,48,0.89,12,1,72.22,6.98
17,1,49,0.87,7,1,118.38,5.2
17,1,50,0.49,18,20,86.53,2.87
17,1,51,0.1,10,14,126.73,5.77
17,1,52,0.26,20,1,143.68,3.76
17,1,53,0.49,20,13,102.33,3.21
17,1,54,0.73,1,6,149.9,7.67
17,1,55,0.4,15,14,53.35,5.34
17,1,56,0.76,10,1,139.37,1.35
17,1,57,0.26,2,8,54.54,5.49
17,1,58,0.81,8,16,146.56,7.51
17,1,59,0.65,6,7,121.97,9.94
17,1,60,0.48,4,19,94.84,2.23
17,1,61,0.77,13,19,64.49,7.76
17,1,62,0.84,13,4,86.24,1.45
17,1,63,0.57,19,19,57.33,8.84
17,1,64,0.66,6,7,84.28,7.62
17,1,65,0.63,9,7,84.15,9.03
17,1,66,0.29,14,18,140.07,2.35
17,1,67,0.73,15,7,144.9,4.62
17,1,68,0.56,6,9,87.74,1.92
17,1,69,0.37,8,18,84.56,8.31
17,1,70,0.13,16,20,103.91,5.5
18,1,1,0.3,15,3,78.43,6.34
18,1,2,0.19,13,12,122.6,2.03
18,1,3,0.98,18,9,91.82,2.72
18,1,4,0.79,8,6,124.85,7.96
18,1,5,0.79,2,16,145.38,6.53
18,1,6,0.73,14,20,88.15,7.76
18,1,7,0.27,9,5,134.51,1.02
18,1,8,0.64,15,18,114.89,9.53
18,1,9,0.8,9,12,95.12,4.91
18,1,10,0.78,7,2,135.92,7.79
18,1,11,0.87,13,18,144.9,6.45
18,1,12,0.38,16,8,130.07,2.72
18,1,13,0.47,1,16,73.7,5.42
18,1,14,0.32,19,10,119.5,1.06
18,1,15,0.87,11,8,114.36,7.94
18,1,16,0.38,15,15,122.54,7.22
18,1,17,0.38,15,3,122.07,1.41
18,1,18,0.86,17,11,92.48,6.54
18,1,19,0.17,1,17,82.07,8.64
18,1,20,0.18,2,19,66.87,2.12
18,1,21,0.3,19,17,103.64,4.09
18,1,22,0.15,5,10,83.46,1.57
18,1,23,0.98,8,13,100.9,2.53
18,1,24,0.15,18,10,121.24,5.84
18,1,25,0.31,9,20,127.02,8.0
18,1,26,0.47,5,10,140.45,7.87
18,1,27,0.52,13,12,115.15,8.83
18,1,28,0.84,9,4,112.36,5.45
18,1,29,0.76,5,16,77.27,2.43
18,1,30,0.26,4,20,94.13,9.88
18,1,31,0.22,4,1,79.5,5.32
18,1,32,0.72,13,12,57.99,5.91
18,1,33,0.41,20,17,106.08,8.96
18,1,34,0.68,19,2,131.7,5.09
18,1,35,0.76,19,14,139.48,3.18
18,1,36,0.13,9,10,119.18,6.58
18,1,37,0.43,8,20,90.26,7.03
18,1,38,1.0,20,2,50.54,1.6
18,1,39,0.77,9,10,57.48,6.57
18,1,40,0.24,10,15,86.28,3.83
18,1,41,0.18,10,17,58.14,3.7
18,1,42,0.97,11,14,95.85,5.02
18,1,43,0.36,12,11,142.13,7.47
18,1,44,0.19,8,4,60.35,3.21
18,1,45,0.24,2,11,82.73,8.84
18,1,46,0.52,10,20,144.75,5.47
18,1,47,0.43,14,10,120.93,3.63
18,1,48,0.41,10,9,84.93,5.92
18,1,49,0.62,4,5,122.81,3.25
18,1,50,0.57,11,5,90.12,8.03
18,1,51,0.55,18,15,106.69,1.41
18,1,52,0.28,20,9,76.86,5.85
18,1,53,0.89,12,10,58.13,9.95
18,1,54,0.12,16,16,86.32,8.66
18,1,55,0.38,17,7,82.96,3.49
18,1,56,0.5,20,14,126.27,4.57
18,1,57,0.43,16,6,89.02,3.52
18,1,58,0.89,11,11,118.2,9.93
18,1,59,0.54,4,11,108.87,9.99
18,1,60,0.2,5,5,80.49,6.84
18,1,61,0.52,11,18,128.49,2.7
18,1,62,0.56,12,16,113.59,8.83
18,1,63,0.12,6,12,80.22,5.38
18,1,64,0.33,8,10,125.04,4.66
18,1,65,0.64,14,10,80.11,2.58
18,1,66,0.35,16,7,94.94,4.02
18,1,67,0.93,1,4,132.78,4.87
18,1,68,0.9,16,10,129.02,5.18
18,1,69,0.23,1,11,75.83,8.91
18,1,70,0.59,16,20,95.9,7.0
19,1,1,0.55,17,2,96.39,7.13
19,1,2,0.8,16,1,51.53,8.81
19,1,3,0.27,6,4,53.48,6.49
19,1,4,0.84,18,1,133.05,3.84
19,1,5,0.67,19,17,126.58,3.08
19,1,6,0.18,20,20,57.02,5.46
