race_id,driver_id,lap_number,tyre_surface_temperature0,tyre_surface_temperature1,tyre_surface_temperature2,tyre_surface_temperature3,tyre_inner_temperature0,tyre_inner_temperature1,tyre_inner_temperature2,tyre_inner_temperature3
1,6,13,61.11,124.81,152.53,99.71,45.63,63.11,75.89,71.58
1,6,14,75.6,115.92,147.37,40.78,41.39,59.59,48.13,20.65
1,6,15,82.92,158.37,39.85,115.98,83.27,66.04,79.43,68.01
1,6,16,113.04,151.53,108.25,63.93,56.9,96.99,41.88,39.51
1,6,17,33.04,37.45,75.06,33.03,97.24,51.62,54.84,50.4
1,6,18,83.21,104.04,58.53,47.81,58.66,66.59,59.99,44.3
1,6,19,144.63,111.99,124.24,131.72,27.19,39.96,48.6,35.17
1,6,20,148.78,153.97,57.85,144.35,33.13,87.81,105.3,37.26
1,6,21,138.81,51.31,159.17,102.1,30.19,94.08,49.44,91.07
1,6,22,54.07,46.51,102.5,125.94,80.05,27.11,81.12,87.77
1,6,23,158.33,118.08,88.38,85.36,23.22,88.13,96.47,105.27
1,6,24,31.43,44.02,67.98,95.83,109.17,21.56,46.99,52.11
1,6,25,90.02,117.19,44.33,129.07,29.86,54.42,54.38,76.2
1,6,26,48.57,51.65,137.43,151.59,53.56,94.49,22.55,42.07
1,6,27,126.01,96.92,58.27,67.35,75.48,89.72,63.45,87.69
1,6,28,56.87,157.64,109.94,64.57,29.4,29.32,23.34,32.24
1,6,29,100.19,121.66,82.03,64.0,23.03,33.41,51.82,55.51
1,6,30,33.7,40.77,29.15,84.28,33.68,42.75,68.18,85.59
1,6,31,148.2,50.93,65.36,147.89,53.38,69.45,66.05,95.25
1,6,32,56.32,72.93,28.79,43.27,32.77,21.32,70.17,46.34
1,6,33,95.83,127.37,59.8,60.04,88.27,90.97,105.69,36.8
1,6,34,79.89,53.89,147.69,106.84,51.59,105.32,87.33,90.73
1,6,35,46.62,87.86,64.05,58.27,80.67,107.11,67.23,92.78
1,6,36,73.96,99.57,133.38,102.33,79.15,46.16,96.19,97.23
1,6,37,55.34,36.38,97.38,108.18,81.02,42.41,34.55,105.52
1,6,38,77.02,66.56,54.16,154.62,74.98,33.21,51.02,91.97
1,6,39,51.45,110.52,142.3,48.28,65.35,73.0,25.63,55.88
1,6,40,69.09,79.62,157.0,59.35,83.4,69.02,30.97,20.76
1,6,41,99.32,152.57,62.15,29.38,47.61,101.86,106.66,39.45
1,6,42,43.22,75.87,55.23,73.57,86.49,79.83,72.21,104.75
1,6,43,95.85,33.66,117.07,111.14,31.01,79.61,97.35,89.17
1,6,44,111.81,43.85,76.18,146.42,58.24,100.83,98.59,25.15
1,6,45,111.13,127.76,95.09,137.21,95.47,49.91,24.35,109.0
1,6,46,58.04,40.05,61.22,158.74,85.16,61.87,53.47,71.15
1,6,47,114.51,80.91,108.02,88.09,72.19,76.54,92.52,72.69
1,6,48,71.96,112.99,78.2,159.93,95.32,29.77,97.07,52.36
1,6,49,91.68,96.77,131.36,89.61,105.56,58.02,47.38,75.49
1,6,50,152.38,22.3,154.47,41.53,47.68,99.23,55.63,42.36
1,6,51,83.29,150.5,43.49,89.36,109.71,98.79,63.12,80.44
1,6,52,79.76,71.96,105.39,30.07,63.44,105.64,83.0,94.34
1,6,53,27.24,117.62,79.78,92.88,29.81,42.42,99.39,72.96
1,6,54,78.78,88.99,59.56,66.21,69.83,56.4,34.31,37.87
1,6,55,74.83,152.68,51.86,142.2,38.94,25.79,91.64,31.6
1,6,56,126.03,93.75,137.93,151.54,102.66,103.69,39.63,95.84
1,6,57,135.69,20.49,28.9,40.35,39.21,34.05,49.63,65.37
1,6,58,44.1,80.97,154.9,78.46,91.7,91.9,105.36,97.11
1,6,59,55.69,143.58,159.6,41.7,68.12,64.9,92.11,82.07
1,6,60,75.92,30.91,104.99,55.33,21.09,77.52,93.3,86.79
1,6,61,132.9,118.66,144.55,103.64,21.43,78.88,98.87,69.47
1,6,62,34.75,45.84,147.39,40.16,104.42,20.18,93.39,100.83
1,6,63,116.63,143.37,89.46,32.81,85.19,31.73,59.68,90.81
1,6,64,115.91,22.85,87.67,24.99,68.75,52.2,79.45,26.79
1,6,65,159.67,37.94,23.74,45.85,47.27,82.31,83.56,105.21
1,6,66,24.08,94.82,70.54,62.03,82.06,39.94,54.87,73.28
1,6,67,68.25,105.97,129.03,70.3,92.18,85.52,42.03,85.08
1,6,68,54.23,24.25,28.65,65.32,32.3,29.26,29.82,84.43
1,6,69,79.12,72.05,43.65,105.61,27.49,71.87,74.66,58.23
1,6,70,140.51,27.48,28.46,141.17,69.04,87.45,59.68,102.01
1,7,1,48.45,119.75,84.8,89.23,82.06,86.36,50.75,79.53
1,7,2,66.32,98.02,141.68,57.14,80.67,66.75,20.09,25.42
1,7,3,22.08,58.35,111.98,30.71,97.43,22.33,47.73,89.27
1,7,4,138.93,75.09,39.74,68.92,54.36,65.45,107.17,80.71
1,7,5,116.31,132.96,64.0,47.82,54.04,103.91,99.98,20.99
1,7,6,133.19,38.65,48.53,52.61,43.77,46.89,99.72,77.72
1,7,7,137.42,127.55,56.14,48.28,39.69,95.62,72.24,80.05
1,7,8,128.78,77.14,41.14,47.57,75.83,59.29,51.52,66.7
1,7,9,155.75,80.73,93.46,102.39,69.16,34.49,105.02,78.71
1,7,10,73.8,67.04,76.82,26.01,49.48,54.19,70.45,42.61
1,7,11,75.95,40.25,35.43,121.7,28.59,24.82,77.69,34.34
1,7,12,154.55,87.67,49.09,55.25,55.01,38.55,82.64,74.81
1,7,13,45.82,26.57,70.66,132.88,43.17,25.31,51.55,90.35
1,7,14,159.57,67.2,106.07,63.66,90.31,60.13,86.2,76.88
1,7,15,24.52,131.14,54.77,124.08,44.6,27.63,45.23,43.1
1,7,16,78.93,154.05,126.0,123.17,34.14,34.04,44.52,43.25
1,7,17,46.85,74.91,54.83,154.75,78.03,89.03,73.43,58.48
1,7,18,44.66,93.34,29.16,124.13,91.91,31.52,92.55,91.12
1,7,19,74.36,151.79,109.27,113.08,29.87,20.12,28.72,102.95
1,7,20,76.63,131.17,81.99,44.2,97.72,62.86,76.79,27.54
1,7,21,138.36,124.81,117.3,20.81,52.47,90.77,59.18,58.36
1,7,22,51.67,115.89,114.6,83.8,84.44,34.79,29.05,101.41
1,7,23,120.48,41.52,35.8,158.61,101.14,44.62,28.85,22.66
1,7,24,123.88,89.52,56.23,98.67,109.25,96.27,91.74,66.47
1,7,25,53.14,20.49,121.17,36.12,66.41,54.34,73.64,107.28
1,7,26,20.16,114.07,113.55,147.03,94.77,75.77,75.62,67.75
1,7,27,21.89,136.54,69.56,55.41,60.18,99.34,82.02,30.61
1,7,28,51.25,100.53,46.76,75.44,28.42,25.1,72.14,89.09
1,7,29,76.85,67.09,144.61,109.65,77.35,47.12,42.26,101.47
1,7,30,27.51,106.95,157.81,60.85,25.69,57.08,105.8,20.08
1,7,31,154.08,127.78,124.09,36.47,44.47,72.03,91.58,35.46
1,7,32,108.24,59.2,98.83,113.82,37.61,69.0,109.34,74.95
1,7,33,55.74,104.41,76.25,151.38,100.99,43.79,59.07,21.58
1,7,34,155.23,137.96,132.74,135.87,55.63,29.4,43.93,53.19
1,7,35,159.24,59.83,51.37,66.68,74.69,43.69,65.77,70.92
1,7,36,139.08,93.76,79.69,132.49,48.93,28.14,32.35,46.71
1,7,37,98.92,128.31,100.16,67.86,107.02,99.05,82.61,72.82
1,7,38,65.59,77.16,153.27,80.32,94.59,64.19,49.51,28.61
1,7,39,28.18,125.19,74.68,135.27,87.68,22.84,107.57,77.61
1,7,40,100.1,96.36,44.74,75.48,77.62,72.68,102.45,56.21
1,7,41,106.66,134.11,135.85,31.91,61.88,107.44,109.78,47.35
1,7,42,24.29,143.22,72.28,158.62,98.77,75.72,49.14,31.1
1,7,43,121.72,49.53,137.88,78.5,31.85,105.13,81.99,31.06
1,7,44,76.67,68.01,27.93,62.17,30.96,48.82,74.86,58.05
1,7,45,67.9,132.47,45.99,45.42,29.15,29.21,104.88,53.2
1,7,46,22.79,33.79,89.55,117.44,49.55,91.88,95.01,79.31
1,7,47,61.86,145.68,74.28,37.72,51.43,73.07,59.07,98.56
1,7,48,58.04,73.13,138.68,153.62,23.92,44.51,31.05,59.61
1,7,49,138.31,70.1,159.82,135.15,106.01,106.42,101.04,22.72
1,7,50,55.84,97.03,102.34,38.46,94.96,103.01,68.53,41.96
1,7,51,151.17,101.33,128.66,93.94,109.81,46.65,53.25,36.15
1,7,52,85.65,84.95,91.99,52.89,80.77,100.68,70.64,108.03
1,7,53,146.2,59.29,141.3,29.18,60.31,93.44,69.71,65.66
1,7,54,77.86,90.84,51.22,121.32,52.99,78.4,31.77,30.86
1,7,55,72.43,129.94,46.72,77.18,20.06,107.11,64.5,42.23
1,7,56,149.07,142.69,157.67,145.82,37.9,101.44,84.74,85.8
1,7,57,98.92,61.09,82.19,104.12,79.32,77.37,96.41,20.2
1,7,58,154.45,57.98,98.53,66.35,37.73,42.94,27.37,93.11
1,7,59,23.13,117.61,74.86,36.91,94.33,80.65,59.86,56.22
1,7,60,132.63,54.1,104.55,100.87,38.37,39.05,53.02,52.74
1,7,61,105.69,70.31,67.9,95.96,70.83,25.05,104.33,66.05
1,7,62,113.79,88.78,133.85,132.92,33.71,69.44,36.31,101.68
1,7,63,94.74,76.77,99.36,70.54,65.89,43.74,108.72,101.35
1,7,64,31.17,93.55,25.99,71.78,65.74,24.52,68.15,58.97
1,7,65,65.53,65.11,113.55,157.48,61.12,80.22,25.72,27.27
1,7,66,87.39,37.41,50.27,152.88,45.55,47.15,25.96,70.13
1,7,67,117.67,113.01,126.9,88.54,88.34,83.44,69.01,94.34
1,7,68,113.62,133.12,48.22,115.85,36.16,89.31,35.23,103.0
1,7,69,52.18,72.13,34.8,119.47,64.93,79.17,29.49,21.14
1,7,70,81.14,25.48,52.72,156.71,28.3,29.7,76.51,98.76
1,8,1,31.47,73.36,35.02,121.63,103.92,95.76,27.53,92.71
1,8,2,131.94,125.0,121.14,34.16,89.48,66.94,46.17,69.86
1,8,3,66.23,49.37,97.61,119.16,93.48,28.24,70.33,74.45
1,8,4,90.65,110.29,52.75,138.79,69.46,88.78,64.98,53.93
1,8,5,109.45,131.91,116.26,20.96,95.08,62.24,86.59,70.82
1,8,6,64.83,137.75,136.77,101.96,106.36,55.19,48.18,28.83
1,8,7,44.96,139.78,91.17,38.61,23.16,32.26,86.61,68.15
1,8,8,108.56,57.07,30.43,149.58,38.1,100.5,78.38,54.94
1,8,9,154.46,138.31,141.69,104.98,28.82,40.58,98.47,23.42
1,8,10,120.26,84.33,88.5,137.66,103.22,109.33,28.28,56.23
1,8,11,154.65,149.28,91.7,47.03,36.45,99.81,109.76,96.14
1,8,12,66.94,26.26,27.56,29.38,25.14,77.87,65.54,96.17
1,8,13,55.2,95.77,29.24,95.29,88.52,71.65,44.03,21.46
1,8,14,93.48,72.32,45.59,159.67,70.24,103.19,56.94,44.22
1,8,15,144.76,56.89,155.38,157.46,106.42,67.86,24.27,35.77
1,8,16,143.08,102.83,26.89,114.02,69.87,64.9,55.55,45.9
1,8,17,133.41,129.68,47.99,100.25,71.65,88.31,56.54,48.04
1,8,18,61.78,20.57,102.2,46.1,54.52,68.51,91.19,73.09
1,8,19,139.48,106.15,75.47,70.56,72.54,69.81,47.27,38.07
1,8,20,128.06,133.13,80.11,82.08,39.35,39.75,83.73,27.14
1,8,21,47.15,29.29,44.39,24.74,38.19,73.81,86.03,21.89
1,8,22,56.53,22.19,98.76,22.07,69.96,69.71,74.4,28.58
1,8,23,135.62,145.35,127.1,65.01,23.56,59.58,92.47,45.95
1,8,24,47.84,51.51,26.0,25.0,89.91,57.32,53.92,83.24
1,8,25,115.39,58.9,27.68,146.92,32.94,50.39,68.92,48.77
1,8,26,20.53,118.22,47.62,46.69,92.92,56.83,58.6,32.2
1,8,27,123.85,130.76,136.12,97.98,60.92,69.77,25.79,99.33
1,8,28,30.36,71.3,92.96,135.92,70.68,94.21,31.06,97.44
1,8,29,110.77,103.73,91.39,83.9,70.84,74.19,52.97,35.09
1,8,30,56.12,46.93,64.54,102.1,61.52,91.92,94.19,24.62
1,8,31,34.87,47.69,149.62,82.86,64.34,103.9,38.18,84.63
1,8,32,50.13,76.71,118.77,156.12,52.75,105.91,43.92,65.09
1,8,33,131.89,45.8,49.48,45.89,106.72,79.89,67.99,79.47
1,8,34,82.98,59.56,104.31,83.2,35.16,29.43,26.09,43.12
1,8,35,109.67,101.57,136.77,32.05,29.3,73.13,28.91,109.89
1,8,36,66.88,99.68,132.55,55.06,75.18,82.12,49.98,79.98
1,8,37,78.48,40.1,44.02,130.87,49.86,92.72,88.17,98.55
1,8,38,42.24,68.43,147.55,65.99,67.58,79.41,93.12,33.34
1,8,39,98.96,156.79,70.97,113.54,62.56,47.48,22.23,104.06
1,8,40,77.83,48.38,78.06,155.3,97.37,34.12,83.65,59.56
1,8,41,154.24,62.47,148.77,21.11,40.52,41.38,108.21,67.75
1,8,42,153.05,126.64,30.53,156.84,29.2,75.6,34.55,65.62
1,8,43,22.18,154.73,51.01,150.07,20.04,22.65,105.52,24.44
1,8,44,61.92,65.54,132.92,103.39,27.47,94.95,67.09,54.12
1,8,45,150.97,145.37,30.24,143.32,97.47,88.81,89.86,107.88
1,8,46,23.65,37.63,131.06,25.22,81.14,44.32,101.73,81.13
1,8,47,121.23,94.67,55.51,20.7,99.66,109.01,70.11,22.41
1,8,48,146.0,42.45,151.51,42.05,69.81,74.04,28.98,60.45
1,8,49,138.76,126.94,68.54,127.59,42.68,99.92,47.86,71.37
1,8,50,25.37,69.23,62.77,125.53,103.53,51.73,22.47,42.85
1,8,51,133.77,111.29,90.62,153.76,106.27,107.08,97.6,52.72
1,8,52,29.56,139.63,112.13,96.26,86.08,22.33,58.45,64.36
1,8,53,88.85,92.29,93.14,51.18,63.1,81.6,38.55,25.21
1,8,54,24.39,112.66,150.49,128.67,51.73,40.51,105.52,52.49
1,8,55,86.22,149.68,125.92,69.57,105.41,55.51,49.29,106.0
1,8,56,100.95,149.42,87.43,137.1,37.43,27.58,107.12,68.36
1,8,57,40.96,128.62,121.59,38.41,102.88,107.78,24.14,96.83
1,8,58,123.38,67.96,114.93,114.93,43.75,97.01,41.05,34.54
1,8,59,69.05,93.37,137.44,56.6,73.41,91.94,58.3,106.18
1,8,60,54.18,69.51,104.26,21.18,102.87,81.71,37.33,23.46
1,8,61,59.66,44.86,149.53,29.23,67.87,42.91,88.56,99.71
1,8,62,102.81,146.3,114.86,105.45,88.81,72.34,61.86,26.44
1,8,63,32.61,67.38,89.0,24.89,44.19,108.55,81.75,69.84
1,8,64,110.05,140.59,38.96,95.26,109.68,86.83,107.66,44.76
1,8,65,110.76,30.65,31.36,96.12,34.83,28.89,23.24,61.09
1,8,66,152.77,102.67,97.71,68.57,85.35,49.55,107.2,80.26
1,8,67,75.41,148.48,93.32,64.94,70.93,29.86,46.79,92.31
1,8,68,123.53,90.38,20.49,69.45,101.93,51.92,90.01,97.91
1,8,69,127.98,68.23,111.36,24.08,74.56,84.62,59.23,90.35
1,8,70,63.39,116.85,108.37,126.28,68.83,37.47,66.0,31.21
1,9,1,126.52,151.71,22.39,41.44,46.07,50.36,54.05,99.62
1,9,2,135.05,120.5,128.4,129.59,24.17,20.31,59.77,80.18
1,9,3,131.43,117.42,84.52,135.77,70.58,62.52,31.55,64.53
1,9,4,38.72,86.15,72.25,104.89,52.74,45.88,98.54,84.22
1,9,5,37.6,23.31,49.48,31.11,69.5,58.26,72.1,64.16
1,9,6,110.34,132.63,59.97,69.86,99.92,103.36,78.74,88.99
1,9,7,46.39,77.65,127.51,91.46,55.76,94.16,57.53,106.31
1,9,8,132.25,59.84,111.62,130.03,55.68,88.18,23.72,47.93
1,9,9,118.49,24.04,68.65,103.82,63.85,57.17,59.5,31.07
1,9,10,43.33,51.72,98.27,134.42,95.14,22.42,58.14,87.63
1,9,11,140.2,57.76,29.13,94.41,26.69,72.5,100.24,66.24
1,9,12,131.12,103.11,82.17,148.66,80.72,81.75,51.27,61.09
1,9,13,87.05,148.22,76.65,50.3,32.25,41.02,28.76,83.15
1,9,14,83.18,137.68,137.05,149.3,61.72,70.07,48.44,71.24
1,9,15,138.87,88.2,126.14,150.31,27.13,27.13,89.4,58.13
1,9,16,129.66,40.7,130.46,114.18,83.33,45.41,102.66,72.86
1,9,17,76.03,106.58,101.43,151.4,78.84,40.35,82.5,108.43
1,9,18,80.28,56.36,38.75,111.51,28.77,36.55,93.6,56.02
1,9,19,25.73,32.44,129.87,139.01,38.81,44.06,92.16,73.58
1,9,20,74.98,92.34,94.6,64.93,52.56,48.88,89.84,55.37
1,9,21,71.11,152.79,137.48,111.14,61.06,86.06,70.2,65.87
1,9,22,85.27,116.73,69.68,28.25,52.55,81.49,66.07,83.67
1,9,23,66.3,156.53,48.35,80.41,48.73,93.45,95.57,87.91
1,9,24,59.89,68.01,85.87,59.25,30.6,103.15,94.37,79.64
1,9,25,43.99,108.32,55.73,156.05,59.21,90.15,33.24,49.48
1,9,26,108.93,68.66,71.79,99.54,53.79,47.98,105.59,107.87
1,9,27,153.96,104.64,125.01,35.52,99.73,69.22,97.96,34.21
1,9,28,147.98,59.15,92.86,124.53,106.33,62.79,67.79,96.44
1,9,29,69.57,109.77,57.37,31.32,56.74,62.05,21.49,96.47
1,9,30,80.6,158.45,87.02,66.77,30.06,55.51,74.73,74.69
1,9,31,140.68,156.32,114.5,134.91,108.91,40.28,76.18,57.22
1,9,32,35.29,125.18,59.75,111.38,101.28,23.42,46.48,53.09
1,9,33,84.35,43.93,60.13,66.09,38.56,23.76,76.3,93.31
1,9,34,71.06,146.24,67.89,136.41,62.77,88.32,94.02,90.39
1,9,35,156.21,93.45,49.52,146.1,53.46,77.61,38.93,78.4
1,9,36,110.63,141.36,124.05,110.57,33.06,95.33,62.92,56.95
1,9,37,71.09,51.58,80.04,138.33,32.36,105.04,79.49,75.54
1,9,38,140.18,90.74,106.66,80.74,45.99,71.29,34.43,87.67
1,9,39,126.27,22.85,126.29,60.06,74.51,55.62,36.89,105.11
1,9,40,24.9,20.58,24.59,112.05,43.3,75.83,101.33,36.16
1,9,41,126.72,33.03,64.69,40.85,37.04,83.13,88.85,61.44
1,9,42,135.91,153.42,90.63,130.4,42.35,28.09,79.9,58.68
1,9,43,45.39,51.01,87.78,23.92,85.02,108.87,94.9,95.47
1,9,44,152.29,145.38,137.18,34.11,22.17,106.22,109.04,20.69
1,9,45,159.32,62.42,69.23,117.8,97.24,23.15,56.08,101.87
1,9,46,31.81,100.72,40.08,69.27,37.62,87.9,62.1,34.88
1,9,47,54.34,37.9,101.63,28.44,29.58,68.96,93.91,23.77
1,9,48,81.83,49.9,104.08,33.0,93.33,64.21,92.07,51.91
1,9,49,55.15,131.23,100.3,53.04,75.09,85.19,42.22,26.27
1,9,50,99.76,70.74,79.59,36.71,64.86,38.54,28.28,107.91
1,9,51,78.9,116.05,26.67,73.12,109.4,51.88,52.28,45.64
1,9,52,27.38,71.28,103.6,40.91,39.94,97.99,53.01,62.83
1,9,53,108.74,64.31,37.43,114.24,39.44,100.59,26.48,76.73
1,9,54,111.37,113.03,91.02,147.35,103.56,88.5,101.14,83.48
1,9,55,100.89,65.38,128.25,94.11,94.37,65.5,72.89,82.84
1,9,56,104.49,57.32,159.93,86.59,88.77,105.98,97.95,41.35
1,9,57,21.87,117.38,99.87,56.64,103.02,104.49,28.21,108.3
1,9,58,26.43,66.0,135.9,38.54,41.71,21.13,67.11,71.17
1,9,59,73.42,120.25,119.25,108.55,51.89,89.6,87.89,85.71
1,9,60,134.27,66.24,35.71,23.28,60.24,27.74,71.12,81.52
1,9,61,81.62,141.1,144.32,70.46,51.89,76.43,84.18,47.46
1,9,62,58.21,113.81,156.28,44.28,23.65,69.9,26.46,78.67
1,9,63,99.73,67.99,22.81,79.01,84.45,105.19,41.35,99.89
1,9,64,149.66,26.14,60.16,140.62,88.72,57.95,66.83,31.46
1,9,65,118.12,144.07,57.44,125.28,95.14,63.96,44.95,38.18
1,9,66,27.16,125.53,146.11,106.3,77.22,45.32,48.47,64.05
1,9,67,55.7,39.74,34.99,148.55,60.34,99.43,37.47,25.64
1,9,68,44.44,88.13,71.85,118.69,22.18,22.6,86.81,68.73
1,9,69,33.13,118.24,70.91,41.99,86.99,44.63,85.11,28.71
1,9,70,133.06,76.22,32.93,66.34,35.3,39.5,93.43,57.69
1,10,1,155.87,31.22,45.72,34.43,64.05,70.69,108.54,65.47
1,10,2,65.1,60.27,126.99,25.82,77.86,82.48,38.17,41.16
1,10,3,53.53,34.85,29.56,24.74,71.6,107.6,20.85,81.3
1,10,4,35.83,158.75,40.44,102.46,98.9,102.84,40.41,22.83
1,10,5,153.64,58.71,36.1,60.48,30.16,93.61,80.36,70.2
1,10,6,91.08,107.1,110.51,27.12,66.6,46.35,95.47,85.32
1,10,7,152.76,109.01,66.81,35.89,62.03,30.18,33.14,104.55
1,10,8,56.15,130.21,126.34,20.53,60.09,43.74,36.09,41.48
1,10,9,126.44,147.19,102.89,90.0,63.12,72.32,86.28,28.13
1,10,10,49.16,146.93,159.87,54.18,62.13,75.81,23.2,100.3
1,10,11,24.88,92.89,146.42,82.44,80.88,79.91,68.47,64.88
1,10,12,65.26,79.38,146.64,93.79,76.2,82.96,103.51,85.1
1,10,13,157.28,103.62,116.55,79.71,85.16,98.02,103.78,58.33
1,10,14,92.9,95.81,108.98,54.44,108.46,75.64,41.59,28.19
1,10,15,102.67,104.88,148.5,96.51,39.78,37.38,87.64,44.65
1,10,16,123.43,87.53,130.75,59.13,35.56,47.0,42.55,42.09
1,10,17,130.81,101.49,144.93,148.73,92.76,99.73,93.39,56.56
1,10,18,76.28,110.48,156.05,122.49,37.9,51.2,109.13,101.67
1,10,19,145.18,106.05,117.99,90.36,29.06,20.81,23.48,48.97
1,10,20,90.49,134.27,45.45,31.71,32.28,61.98,91.75,28.21
1,10,21,137.34,99.33,138.12,137.15,107.99,54.6,73.09,92.09
1,10,22,144.11,75.25,102.2,100.18,101.36,30.99,88.56,98.6
1,10,23,84.64,26.65,89.57,134.46,36.05,94.48,64.65,37.65
1,10,24,95.93,22.43,63.76,143.22,70.32,63.13,81.17,108.19
1,10,25,97.82,105.55,113.24,158.24,62.87,96.64,79.4,66.69
1,10,26,123.54,158.88,98.81,101.25,39.69,26.49,88.21,109.4
1,10,27,66.3,123.23,135.76,54.49,48.48,35.63,83.2,80.89
1,10,28,92.72,130.1,91.01,86.55,61.93,39.99,89.97,87.75
1,10,29,127.96,70.96,126.54,131.78,40.71,82.26,53.62,20.85
1,10,30,38.61,33.87,53.57,63.48,83.65,63.4,54.29,34.47
1,10,31,151.04,137.44,43.22,29.87,46.21,105.11,74.33,77.13
1,10,32,100.22,118.91,145.0,145.39,100.22,24.87,26.22,51.14
1,10,33,64.27,35.67,123.01,147.42,21.82,55.41,68.58,60.4
1,10,34,142.08,142.32,31.86,32.53,23.22,106.48,74.62,101.37
1,10,35,92.0,144.24,151.93,95.64,85.56,88.9,22.82,54.32
1,10,36,59.91,79.95,85.61,62.17,86.3,58.03,54.22,27.74
1,10,37,24.46,26.79,137.6,93.75,58.25,67.28,25.73,108.84
1,10,38,141.26,34.83,154.72,50.19,58.65,93.69,49.77,59.26
1,10,39,26.07,44.13,63.96,57.83,27.73,28.52,42.97,41.33
1,10,40,71.3,157.88,139.95,74.68,105.45,72.38,25.05,105.77
1,10,41,39.71,140.67,93.32,158.41,93.5,89.86,77.89,61.55
1,10,42,47.23,25.56,22.31,149.69,80.01,103.73,94.51,96.48
1,10,43,43.68,83.61,132.53,107.15,62.51,97.14,79.4,102.25
1,10,44,91.34,81.59,21.37,89.56,99.96,35.33,25.92,102.77
1,10,45,108.46,80.05,158.49,48.59,49.0,108.7,50.31,89.53
1,10,46,147.53,43.08,29.85,138.59,47.87,45.75,22.95,37.89
1,10,47,142.17,96.23,38.63,143.19,49.17,63.61,83.49,84.28
1,10,48,159.72,32.97,55.68,83.38,55.99,94.24,99.8,33.24
1,10,49,133.74,62.03,44.44,84.97,44.25,36.04,85.12,62.42
1,10,50,159.4,107.53,32.22,129.89,63.14,27.98,56.13,73.89
1,10,51,31.51,89.14,76.66,65.15,78.15,69.48,26.51,42.18
1,10,52,105.49,126.41,45.66,66.37,98.12,109.36,35.95,26.47
1,10,53,123.33,24.65,34.05,146.03,38.97,81.36,61.22,37.64
1,10,54,133.76,125.12,128.63,139.04,105.87,72.56,34.08,31.45
1,10,55,95.23,128.23,48.43,136.58,60.59,38.3,58.74,78.65
1,10,56,67.29,50.67,48.39,59.6,33.31,51.65,68.47,81.87
1,10,57,159.79,84.81,125.28,95.81,41.13,83.04,39.79,20.26
1,10,58,77.72,69.46,62.86,65.99,102.76,79.9,24.96,99.92
1,10,59,84.85,152.35,80.68,95.96,53.12,82.25,87.51,56.89
1,10,60,153.35,82.86,97.6,37.78,95.01,29.77,27.95,85.64
1,10,61,94.17,101.33,110.48,103.46,69.07,62.78,92.05,54.1
1,10,62,57.12,110.77,30.66,21.57,61.61,74.82,76.41,79.2
1,10,63,147.38,124.91,154.39,22.48,101.23,29.07,22.97,86.82
1,10,64,132.67,140.78,150.35,85.95,33.67,102.54,70.79,93.65
1,10,65,21.6,38.05,22.4,58.79,102.95,58.49,23.78,105.76
1,10,66,41.12,158.47,142.97,66.81,107.98,93.68,89.07,98.52
1,10,67,122.78,92.79,147.69,70.21,22.49,23.77,42.28,41.19
1,10,68,69.75,78.39,119.03,97.16,85.44,86.7,49.2,101.41
1,10,69,132.01,27.22,110.78,52.86,96.49,49.24,46.92,68.56
1,10,70,115.82,94.1,93.48,94.13,79.56,53.23,42.77,89.56
1,11,1,58.18,107.51,120.58,84.62,44.34,43.18,25.65,83.56
1,11,2,116.52,137.11,141.19,128.74,62.65,25.08,99.0,91.78
1,11,3,124.88,141.48,55.12,77.0,88.39,33.23,102.68,93.65
1,11,4,107.75,33.86,39.85,142.54,47.29,92.99,98.11,69.57
1,11,5,52.5,84.05,20.1,47.21,75.94,70.81,71.94,44.17
1,11,6,78.01,122.43,92.26,45.76,26.53,42.22,28.83,60.95
1,11,7,118.15,134.29,80.44,39.19,51.94,59.17,49.68,74.59
1,11,8,37.01,119.81,154.05,87.52,25.02,96.13,34.07,61.43
1,11,9,120.72,48.96,127.02,58.35,73.84,37.81,68.5,72.26
1,11,10,134.12,113.48,94.84,34.63,102.66,43.53,86.64,22.02
1,11,11,134.47,142.19,141.72,100.55,31.07,53.4,47.58,62.73
1,11,12,69.01,154.79,142.41,117.31,91.22,91.64,53.92,57.81
1,11,13,154.76,122.6,32.0,41.07,72.49,25.35,90.34,108.22
1,11,14,138.07,44.36,55.68,51.59,46.27,84.71,31.8,56.36
1,11,15,154.29,55.09,148.51,34.32,102.04,30.08,86.6,105.05
1,11,16,78.1,103.95,58.06,43.37,41.47,30.47,39.27,53.46
1,11,17,127.08,130.58,62.96,46.47,22.85,28.79,84.38,91.55
1,11,18,77.38,91.27,23.93,137.38,48.69,64.13,63.6,88.47
1,11,19,52.61,131.97,34.25,138.26,51.86,84.46,58.96,66.47
1,11,20,155.7,142.58,153.81,61.05,23.11,93.66,30.33,30.84
1,11,21,74.99,125.43,136.44,115.96,20.31,105.32,100.32,23.6
1,11,22,54.87,65.91,152.54,126.24,105.62,39.88,46.14,32.77
1,11,23,58.6,133.67,44.99,103.1,74.35,106.84,103.57,101.42
1,11,24,50.01,100.4,40.77,112.05,25.01,32.83,87.44,52.52
1,11,25,30.72,87.52,85.39,114.59,88.52,48.63,31.16,23.98
1,11,26,138.62,158.83,93.84,54.88,29.41,54.91,84.63,89.96
1,11,27,23.38,73.25,128.96,72.1,72.08,41.24,44.48,20.63
