race_id,lap_number,track_temperature,ambient_air_temperature,barometric_pressure,humidity
39,62,2.92,21.84,977.85,35.67
39,63,19.91,26.25,958.34,56.85
39,64,15.51,5.9,1009.49,94.46
39,65,18.59,9.44,1044.77,55.25
39,66,14.03,38.46,950.57,48.3
39,67,12.09,2.72,954.89,82.42
39,68,20.4,23.98,963.33,31.06
39,69,30.57,22.14,1043.91,94.19
39,70,13.6,7.28,996.32,58.03
40,1,23.42,16.43,1045.96,46.74
40,2,7.96,31.42,1017.51,79.34
40,3,2.28,13.75,1049.29,50.93
40,4,39.72,4.59,1047.14,64.88
40,5,17.64,17.77,999.93,84.11
40,6,9.02,30.43,975.95,87.58
40,7,17.84,7.35,1029.86,65.97
40,8,30.3,32.48,957.53,57.0
40,9,3.28,9.09,1033.58,53.2
40,10,9.8,5.17,1048.05,39.45
40,11,25.66,5.08,1023.43,73.72
40,12,0.01,4.05,1016.28,69.86
40,13,12.7,15.89,977.37,35.53
40,14,8.35,17.99,1026.93,54.12
40,15,21.6,22.24,1005.46,38.16
40,16,1.5,8.21,996.02,36.12
40,17,16.12,36.49,1035.93,64.21
40,18,27.0,20.69,1021.34,83.65
40,19,21.47,22.1,1014.72,45.85
40,20,8.97,30.91,962.94,67.98
40,21,3.49,21.84,1003.21,52.74
40,22,20.79,21.88,1020.92,35.02
40,23,26.88,35.83,988.03,93.38
40,24,27.13,13.48,966.78,68.41
40,25,23.87,8.17,1023.46,88.2
40,26,25.92,0.55,1020.14,68.44
40,27,39.42,36.23,1005.19,31.71
40,28,12.26,11.37,1018.11,43.18
40,29,12.96,29.95,1042.66,37.68
40,30,28.86,29.11,1049.91,34.71
40,31,15.07,30.89,1038.15,74.54
40,32,7.38,32.24,1041.57,91.74
40,33,28.91,7.96,1017.73,68.67
40,34,25.31,1.15,970.61,59.14
40,35,20.32,38.14,990.87,40.31
40,36,33.15,0.57,1000.15,39.21
40,37,27.4,17.81,963.54,59.13
40,38,20.01,30.79,952.34,84.18
40,39,5.07,6.34,1047.97,87.48
40,40,26.93,30.79,964.73,90.94
40,41,14.02,21.26,1042.2,88.31
40,42,1.64,4.59,970.3,95.73
40,43,14.5,27.54,978.46,44.19
40,44,0.93,32.38,991.83,68.73
40,45,30.26,15.28,1033.94,43.14
40,46,38.84,17.33,1034.2,57.08
40,47,36.69,28.35,1047.41,53.35
40,48,22.46,2.87,995.56,70.88
40,49,9.87,4.64,1025.83,74.71
40,50,17.81,6.77,956.64,58.84
40,51,4.82,18.5,1003.79,72.76
40,52,39.88,21.88,953.83,88.46
40,53,3.91,9.46,1003.31,33.93
40,54,38.22,9.98,952.21,82.61
40,55,4.96,0.3,1042.23,39.71
40,56,16.14,14.75,1022.98,85.59
40,57,26.82,16.5,998.82,80.33
40,58,17.68,10.14,1030.16,53.19
40,59,4.24,6.46,950.52,98.16
40,60,21.57,18.81,981.51,92.98
40,61,21.6,33.5,996.05,97.71
40,62,23.52,8.15,1042.31,39.96
40,63,38.69,12.03,995.81,32.35
40,64,4.3,8.62,997.14,87.88
40,65,11.69,1.88,1022.18,82.63
40,66,1.95,38.51,1035.68,99.17
40,67,20.51,19.79,991.07,61.77
40,68,10.56,27.47,1020.84,76.89
40,69,30.54,34.71,981.01,71.09
40,70,14.36,13.87,1033.89,93.09
41,1,33.48,12.76,1041.95,76.79
41,2,25.07,39.05,1034.91,38.47
41,3,21.75,19.08,1013.78,90.0
41,4,31.47,16.34,959.02,72.0
41,5,25.61,18.33,979.86,42.61
41,6,35.3,37.14,1002.46,99.4
41,7,11.93,32.86,1042.55,66.41
41,8,6.09,2.23,1040.3,56.62
41,9,36.9,12.65,966.61,65.52
41,10,28.14,22.03,1032.29,91.01
41,11,29.49,14.1,955.03,97.33
41,12,19.71,11.38,995.38,31.15
41,13,7.41,24.65,1047.4,93.6
41,14,14.61,21.67,1036.89,58.69
41,15,36.73,10.7,955.49,95.13
41,16,18.05,21.94,1038.79,87.48
41,17,20.02,22.8,1010.19,67.57
41,18,30.62,18.67,990.98,66.28
41,19,6.56,28.17,1004.14,73.29
41,20,29.15,18.58,1028.58,47.7
41,21,6.24,34.0,1045.67,34.41
41,22,8.44,33.51,988.62,74.89
41,23,37.77,10.1,991.78,64.44
41,24,33.8,0.67,963.74,46.12
41,25,2.39,29.76,1011.5,49.02
41,26,1.65,34.7,984.42,35.4
41,27,38.92,3.52,1024.68,56.33
41,28,27.38,20.39,970.2,78.76
41,29,7.5,36.93,1026.8,47.69
41,30,22.36,13.43,1026.74,34.25
41,31,20.12,36.47,969.4,82.6
41,32,18.67,37.81,1037.86,33.97
41,33,38.39,6.75,951.81,38.07
41,34,4.37,34.1,950.35,41.18
41,35,8.81,6.62,986.69,92.03
41,36,20.8,4.33,983.86,44.3
41,37,34.61,3.47,974.99,81.51
41,38,3.66,33.19,1049.67,54.97
41,39,34.56,7.4,977.56,88.86
41,40,24.5,9.68,978.77,93.77
41,41,23.64,26.69,970.19,59.43
41,42,8.53,9.02,973.84,88.62
41,43,26.95,23.82,994.18,51.16
41,44,29.84,11.81,1026.97,44.13
41,45,10.09,11.46,965.39,91.4
41,46,37.13,35.85,997.75,47.93
41,47,6.83,24.24,969.84,80.24
41,48,27.22,11.31,996.99,63.34
41,49,25.19,36.21,992.94,63.95
41,50,6.71,5.19,1024.8,81.2
41,51,24.49,16.21,956.07,35.58
41,52,29.03,31.12,977.35,32.78
41,53,36.6,3.76,1007.22,76.93
41,54,4.95,29.7,985.0,86.28
41,55,3.99,24.07,959.75,98.39
41,56,18.54,10.51,950.08,56.34
41,57,20.57,9.06,973.22,83.23
41,58,38.31,37.33,983.9,44.56
41,59,23.65,32.13,988.03,58.26
41,60,15.07,13.23,973.83,99.56
41,61,22.13,35.53,1006.29,64.55
41,62,0.91,18.47,1048.61,80.32
41,63,17.16,22.18,1010.2,62.26
41,64,32.98,33.04,957.18,34.77
41,65,37.42,32.07,981.49,43.11
41,66,23.43,30.43,1043.34,37.04
41,67,10.36,30.46,998.68,66.67
41,68,7.69,12.16,982.83,33.05
41,69,19.59,20.67,958.19,51.73
41,70,6.1,21.87,960.04,75.59
42,1,31.26,16.7,1022.9,84.57
42,2,25.7,17.67,966.25,89.32
42,3,31.49,35.7,1033.9,62.16
42,4,17.63,7.17,997.05,46.96
42,5,5.46,3.1,995.24,52.86
42,6,36.07,16.87,991.29,82.55
42,7,7.12,5.71,983.47,34.18
42,8,34.82,10.36,1045.97,30.91
42,9,11.08,37.92,1022.13,44.06
42,10,30.8,13.29,950.77,91.13
42,11,37.81,25.99,1000.8,99.64
42,12,13.32,28.72,985.71,95.81
42,13,14.72,25.73,991.77,30.89
42,14,23.54,3.29,978.86,70.31
42,15,21.32,7.03,988.47,58.32
42,16,37.51,8.34,985.11,30.86
42,17,25.34,1.69,964.61,39.95
42,18,33.82,36.7,1012.34,81.45
42,19,36.86,39.64,976.0,67.96
42,20,7.23,35.29,1024.17,93.16
42,21,26.18,4.95,1035.14,82.9
42,22,3.66,10.58,994.03,72.01
42,23,6.7,15.38,998.44,69.33
42,24,1.98,17.72,1012.06,37.76
42,25,34.81,5.27,998.63,48.66
42,26,9.67,24.11,998.36,72.31
42,27,0.09,28.34,959.8,47.81
42,28,14.29,3.75,1015.46,82.56
42,29,22.56,19.62,1009.11,47.44
42,30,37.94,31.88,1021.71,71.27
42,31,20.72,32.36,982.98,81.3
42,32,15.27,34.36,1001.15,58.65
42,33,33.87,35.25,974.4,83.12
42,34,3.26,8.87,986.28,51.18
42,35,35.45,4.06,1008.27,85.88
42,36,39.89,35.18,987.74,95.42
42,37,31.88,36.91,996.43,98.69
42,38,31.41,20.75,1015.53,88.28
42,39,2.56,7.2,981.84,58.32
42,40,3.08,14.35,961.46,56.57
42,41,22.21,28.75,953.1,48.91
42,42,22.14,11.25,997.97,99.19
42,43,20.8,23.69,1032.69,63.66
42,44,5.26,22.51,1032.71,67.29
42,45,28.84,6.8,989.84,50.08
42,46,7.44,18.8,962.31,53.15
42,47,0.65,25.46,992.06,96.21
42,48,15.89,39.96,1016.75,42.09
42,49,21.59,17.59,980.09,37.87
42,50,24.73,30.52,991.89,92.46
42,51,17.99,24.98,1049.3,87.16
42,52,12.54,2.8,1020.02,47.52
42,53,1.57,13.57,973.47,74.54
42,54,3.71,33.4,1010.02,84.85
42,55,22.57,25.02,996.87,89.72
42,56,32.12,26.79,1048.47,60.34
42,57,23.33,21.96,950.37,92.69
42,58,26.62,7.92,1029.35,71.47
42,59,3.64,0.94,1021.47,68.6
42,60,23.21,31.53,950.97,71.95
42,61,7.68,32.82,1004.37,92.49
42,62,26.0,29.55,969.73,78.68
42,63,5.13,6.7,1047.63,69.24
42,64,29.1,35.29,963.32,47.84
42,65,7.72,24.93,1005.4,57.23
42,66,15.92,37.69,1035.51,63.81
42,67,33.14,36.94,974.47,81.32
42,68,6.57,20.53,1018.07,89.82
42,69,36.81,29.05,991.87,87.78
42,70,16.63,10.17,1017.76,57.76
43,1,16.77,31.94,1013.76,95.47
43,2,21.31,17.99,1040.09,45.11
43,3,16.37,26.09,999.03,34.35
43,4,24.43,10.63,959.43,70.42
43,5,12.32,23.74,1042.36,65.16
43,6,8.4,2.61,990.74,85.07
43,7,27.54,25.48,1038.68,34.79
43,8,20.2,7.41,1031.27,80.31
43,9,14.46,17.91,955.48,90.16
43,10,34.5,9.1,1044.78,82.04
43,11,26.83,10.83,1048.26,72.77
43,12,6.5,21.81,1029.87,87.94
43,13,8.78,36.38,986.73,99.22
43,14,25.34,0.78,1010.06,41.48
43,15,27.01,4.54,1036.48,76.36
43,16,21.47,39.49,973.88,45.7
43,17,8.95,29.53,1010.84,69.37
43,18,3.04,32.16,1025.43,52.92
43,19,39.72,36.15,992.83,56.61
43,20,0.19,39.49,963.93,88.22
43,21,17.94,9.98,1005.18,43.48
43,22,7.55,35.83,1048.65,51.43
43,23,10.94,10.82,983.7,70.99
43,24,14.33,20.51,962.41,34.27
43,25,37.94,21.99,977.42,91.42
43,26,0.8,13.64,973.25,56.68
43,27,38.13,36.0,977.77,35.72
43,28,11.3,22.75,1005.56,47.36
43,29,27.59,22.64,1001.38,63.26
43,30,2.02,13.1,1035.81,44.89
43,31,22.67,11.26,1047.63,58.64
43,32,10.27,24.59,950.4,49.01
43,33,10.22,19.2,1039.18,94.76
43,34,3.64,34.54,971.55,44.79
43,35,3.24,23.31,979.73,85.07
43,36,25.53,18.39,950.47,42.02
43,37,22.49,35.93,995.53,93.81
43,38,16.68,11.38,1040.7,55.75
43,39,3.28,27.14,1045.84,95.75
43,40,14.26,4.17,962.12,96.32
43,41,19.06,16.39,1019.59,95.78
43,42,31.82,37.77,975.17,93.76
43,43,28.37,22.96,1028.13,86.78
43,44,39.3,33.4,1009.73,64.16
43,45,10.0,32.74,969.78,83.5
43,46,34.65,20.43,1032.17,41.44
43,47,12.52,18.22,1008.63,68.53
43,48,17.36,11.31,979.92,82.83
43,49,35.73,34.29,964.04,48.78
43,50,37.13,22.67,953.55,74.87
43,51,1.5,38.97,1010.19,64.11
43,52,12.89,39.2,1011.07,81.02
43,53,3.49,15.22,959.2,57.95
43,54,36.65,32.02,1013.24,85.38
43,55,34.44,32.47,1021.99,53.33
43,56,18.28,17.75,974.8,38.38
43,57,29.56,38.1,982.31,72.59
43,58,33.81,4.64,969.75,91.19
43,59,10.5,25.38,1004.13,61.22
43,60,18.68,20.7,1012.39,63.97
43,61,31.28,18.39,953.09,81.03
43,62,18.14,8.57,982.62,41.22
43,63,18.18,6.48,988.26,49.63
43,64,21.68,20.66,990.41,84.44
43,65,3.68,29.91,1037.34,36.44
43,66,38.37,37.56,962.8,89.45
43,67,8.82,25.94,1032.99,81.68
43,68,9.1,35.71,1039.99,48.0
43,69,1.41,38.46,1006.52,82.18
43,70,3.22,39.75,1022.28,81.48
44,1,37.79,28.21,1038.47,34.46
44,2,0.76,24.25,966.02,97.77
44,3,38.88,30.31,959.02,68.62
44,4,30.34,11.9,972.27,93.09
44,5,17.55,35.57,1046.79,84.24
44,6,33.82,17.13,966.52,73.72
44,7,17.54,33.96,984.87,41.48
44,8,10.03,8.6,972.23,51.43
44,9,2.26,37.79,1043.59,81.98
44,10,11.77,16.57,996.75,98.41
44,11,23.58,11.76,1027.73,91.67
44,12,1.49,35.64,993.76,84.17
44,13,28.17,20.01,969.63,47.47
44,14,9.96,34.93,978.16,41.48
44,15,6.33,11.67,993.1,82.86
44,16,7.48,28.21,999.26,94.34
44,17,16.86,26.09,972.51,41.65
44,18,32.8,1.86,986.58,41.86
44,19,20.19,4.59,991.75,69.12
44,20,21.76,24.68,999.24,59.03
44,21,36.49,22.11,1021.58,63.79
44,22,15.03,11.9,979.46,84.37
44,23,24.49,10.9,989.71,95.73
44,24,32.15,6.99,976.01,63.41
44,25,32.98,33.79,1021.79,49.23
44,26,7.36,17.87,1011.79,86.76
44,27,20.04,12.94,1006.67,90.57
44,28,15.71,39.78,987.0,79.49
44,29,4.55,2.28,965.42,84.18
44,30,22.81,23.75,1049.47,73.32
44,31,6.69,38.62,1031.14,83.68
44,32,18.38,15.38,969.39,79.11
44,33,6.49,33.36,998.29,78.06
44,34,4.69,13.57,1039.12,52.6
44,35,36.73,8.0,958.67,63.95
44,36,37.42,29.5,1027.6,38.83
44,37,33.66,9.04,956.83,34.69
44,38,33.75,35.95,1019.54,65.35
44,39,16.35,25.11,1020.76,40.89
44,40,8.47,10.62,1040.42,65.71
44,41,25.25,36.84,1014.34,93.3
44,42,22.12,37.2,1035.51,66.34
44,43,1.21,34.76,959.87,41.21
44,44,18.69,1.88,973.64,30.08
44,45,37.92,4.39,952.02,31.25
44,46,23.65,14.73,976.28,90.6
44,47,4.19,0.08,961.04,89.49
44,48,35.08,18.28,956.81,90.07
44,49,19.1,34.29,1038.4,85.75
44,50,15.07,10.57,1038.67,47.72
44,51,23.4,27.57,1006.33,97.19
44,52,31.79,26.94,1022.19,54.86
44,53,37.55,26.45,951.37,71.15
44,54,30.26,34.04,1023.34,67.95
44,55,19.29,13.97,957.57,58.9
44,56,0.59,33.23,994.97,57.67
44,57,31.0,38.65,997.19,57.84
44,58,28.18,16.52,961.68,92.33
44,59,15.05,15.88,1027.79,97.19
44,60,21.88,20.58,1016.63,94.22
44,61,39.8,20.47,1017.11,75.0
44,62,3.74,28.15,953.81,49.01
44,63,36.9,21.56,1040.71,59.65
44,64,35.46,5.14,1041.48,48.81
44,65,34.05,2.07,960.63,68.89
44,66,0.38,13.0,993.32,88.24
44,67,39.01,31.91,973.01,44.13
44,68,34.13,31.56,1041.69,59.95
44,69,34.09,20.25,987.0,82.43
44,70,2.8,3.75,977.68,98.49
45,1,13.7,33.21,954.67,39.11
45,2,3.24,38.44,1004.85,57.97
45,3,37.01,12.64,990.85,92.79
45,4,18.74,33.83,1003.51,75.92
45,5,7.59,36.33,1033.03,89.72
45,6,19.15,25.1,1007.17,50.49
45,7,34.62,26.82,1023.57,30.27
45,8,13.7,6.48,962.53,89.06
45,9,13.72,39.76,1008.92,64.63
45,10,32.68,35.78,998.36,80.11
45,11,25.09,32.75,996.52,38.51
45,12,19.75,1.24,968.5,46.16
45,13,31.5,26.63,1030.77,55.84
45,14,0.61,13.9,959.97,73.94
45,15,2.57,9.03,1002.63,96.74
45,16,14.6,10.48,1037.32,46.57
45,17,28.12,27.16,973.53,39.49
45,18,13.62,4.29,1029.04,71.73
45,19,11.99,31.26,1020.65,40.31
45,20,37.93,0.37,1040.4,57.47
45,21,33.55,29.56,969.26,49.0
45,22,6.63,5.98,1011.48,68.07
45,23,29.19,2.59,1027.55,51.1
45,24,36.31,14.56,1046.18,74.81
45,25,36.56,12.08,994.63,98.05
45,26,17.1,21.17,996.96,89.53
45,27,28.05,37.26,1018.57,58.28
45,28,8.91,31.96,1011.76,51.49
45,29,9.44,39.29,983.92,60.04
45,30,24.08,31.76,1029.46,60.03
45,31,5.67,38.8,960.61,49.94
45,32,23.1,32.06,1048.42,76.24
45,33,11.12,2.36,980.88,61.81
45,34,6.66,15.89,1007.6,80.81
45,35,8.7,33.1,1041.69,31.83
45,36,33.83,5.63,1045.06,36.83
45,37,3.71,17.44,990.23,51.26
45,38,10.61,27.97,1030.29,88.22
45,39,21.98,3.04,1020.02,53.88
45,40,14.45,19.1,1001.47,81.24
45,41,6.28,30.25,994.36,71.3
45,42,6.38,24.61,1002.84,41.11
45,43,1.46,1.41,1029.31,56.29
45,44,33.93,30.75,977.02,91.21
45,45,0.35,21.94,983.42,71.96
45,46,27.88,13.78,967.12,73.55
45,47,1.05,35.76,1043.08,62.45
45,48,1.68,25.89,997.04,97.06
45,49,31.07,19.64,984.31,64.87
45,50,30.8,36.8,981.86,52.76
45,51,31.83,32.77,1015.81,93.67
45,52,31.34,26.06,987.64,94.41
45,53,25.2,14.14,1041.79,33.56
45,54,15.03,37.43,1006.96,80.8
45,55,37.13,17.21,1019.5,46.45
45,56,27.42,33.6,1014.68,32.64
45,57,37.58,13.15,1013.81,45.11
45,58,34.05,36.53,960.73,61.75
45,59,33.93,10.31,986.02,56.86
45,60,1.18,26.04,1009.45,73.61
45,61,0.92,12.48,1037.34,97.99
45,62,32.12,9.26,983.86,45.67
45,63,25.18,38.55,987.94,86.77
45,64,13.04,2.88,954.16,31.8
45,65,31.89,30.26,1029.88,50.44
45,66,19.29,2.27,1011.74,68.01
45,67,26.24,34.91,1002.19,32.43
45,68,16.69,0.35,1033.81,64.87
45,69,6.15,15.18,971.43,46.14
45,70,6.62,18.56,990.82,69.85
46,1,34.8,15.8,1030.23,36.83
46,2,18.37,9.76,987.41,90.1
46,3,2.41,6.88,1015.7,85.14
46,4,0.49,9.91,964.78,55.0
46,5,7.22,23.03,1042.49,93.56
46,6,5.72,16.57,1005.85,36.53
46,7,3.89,29.64,964.03,62.83
46,8,16.24,24.78,1035.83,79.1
46,9,17.57,16.44,956.13,30.63
46,10,13.28,8.41,1008.88,41.36
46,11,27.76,17.93,1048.36,85.89
46,12,25.37,25.42,994.77,57.24
46,13,13.48,12.2,1048.75,52.86
46,14,31.61,8.72,1038.87,46.21
46,15,30.89,26.44,1006.97,41.04
46,16,16.78,33.54,1000.95,38.55
46,17,34.75,21.97,1032.29,91.17
46,18,35.45,0.14,1038.93,45.21
46,19,17.58,39.1,977.41,67.42
46,20,7.66,30.34,987.57,49.74
46,21,34.59,20.27,1030.82,40.75
46,22,31.48,30.79,1016.68,69.87
46,23,11.06,30.42,964.04,49.14
46,24,33.02,32.76,952.95,81.85
46,25,14.97,37.49,979.06,50.65
46,26,38.39,3.33,952.11,88.5
46,27,23.58,5.69,983.12,44.95
46,28,22.3,3.57,994.26,54.26
46,29,11.64,21.73,983.51,84.68
46,30,35.23,0.06,983.48,75.5
46,31,6.39,39.83,1013.99,90.2
46,32,38.92,17.6,969.83,63.36
46,33,28.74,38.48,1037.44,33.5
46,34,28.81,9.15,1017.05,43.04
46,35,26.28,25.2,991.46,40.28
46,36,34.37,8.52,1039.17,84.27
46,37,27.29,20.1,962.2,52.18
46,38,0.68,36.48,1049.3,77.68
46,39,15.18,28.59,966.44,63.19
46,40,10.93,20.66,1006.19,86.64
46,41,14.94,26.54,1031.01,40.71
46,42,21.5,17.5,989.98,36.04
46,43,24.31,24.26,995.21,71.85
46,44,36.32,9.32,975.32,40.65
46,45,4.08,8.06,984.94,87.32
46,46,15.33,14.46,974.47,82.56
46,47,37.48,38.4,1043.19,60.27
46,48,7.64,19.6,1004.81,70.11
46,49,26.49,8.97,992.3,30.66
46,50,24.97,22.28,1003.95,95.48
46,51,34.23,10.76,1026.63,76.11
46,52,4.92,5.79,1006.2,49.28
46,53,29.43,35.59,969.25,49.64
46,54,15.18,35.53,976.69,99.88
46,55,15.57,10.35,999.5,45.26
46,56,37.16,9.41,995.21,82.04
46,57,27.31,27.01,986.95,89.3
46,58,34.2,19.38,954.05,63.67
46,59,8.79,27.98,1010.0,62.07
46,60,22.14,24.14,1033.68,57.89
46,61,39.85,36.57,1022.71,59.32
46,62,24.64,25.34,1026.52,65.4
46,63,38.0,26.64,959.99,90.03
46,64,18.83,24.63,1001.77,57.58
46,65,7.24,17.61,1023.89,86.95
46,66,16.1,7.55,1046.74,99.83
46,67,35.73,14.97,1043.3,86.19
46,68,7.1,22.5,993.52,51.73
46,69,1.22,7.88,962.23,79.29
46,70,23.06,36.3,1009.43,95.14
47,1,38.03,8.33,961.32,62.91
47,2,5.58,37.82,1048.23,64.79
47,3,21.37,22.32,1046.26,40.01
47,4,9.38,14.74,1029.11,92.52
47,5,1.64,7.03,1048.46,62.37
47,6,9.74,19.47,1034.58,78.57
47,7,27.76,23.04,1027.6,91.04
47,8,25.62,18.77,1019.52,60.89
47,9,3.81,5.39,1012.03,63.24
47,10,20.28,11.78,974.47,60.46
47,11,30.49,32.08,1029.78,43.77
47,12,3.3,5.44,1013.56,60.5
47,13,6.43,33.31,1038.87,66.34
47,14,22.47,3.74,1001.84,76.69
47,15,30.85,20.13,1021.23,75.61
47,16,34.98,22.26,998.9,71.67
47,17,15.66,34.28,999.13,44.0
47,18,16.63,23.09,1011.03,98.82
47,19,26.34,31.18,962.34,81.23
47,20,23.1,36.4,992.18,78.71
47,21,36.5,18.18,1004.64,91.77
47,22,18.12,19.28,1000.82,78.48
47,23,14.89,27.17,957.66,32.02
47,24,6.31,28.83,1041.21,60.43
47,25,10.97,18.01,1047.12,60.3
47,26,15.99,16.85,954.6,50.2
47,27,30.7,16.25,1024.61,66.16
47,28,12.51,1.54,985.13,85.12
47,29,33.39,4.75,958.39,61.69
47,30,38.66,7.95,961.17,63.03
47,31,0.61,37.59,1026.99,67.65
47,32,19.81,1.0,1014.42,99.82
47,33,17.91,34.41,1032.25,52.44
47,34,21.77,29.94,994.53,70.31
47,35,18.86,25.49,1020.07,58.87
47,36,35.27,5.36,1031.72,99.46
47,37,25.23,28.6,1036.47,36.69
47,38,4.12,37.14,1020.54,47.95
47,39,12.43,11.58,1031.61,35.39
47,40,32.19,5.85,980.72,50.48
47,41,23.99,1.83,1016.79,33.4
47,42,3.53,16.57,1014.17,94.47
47,43,13.95,10.97,961.86,58.1
47,44,0.49,10.32,953.41,31.1
47,45,5.09,1.28,1005.49,78.79
47,46,9.11,6.0,1042.53,65.42
47,47,0.45,10.44,983.35,53.2
47,48,38.67,13.03,1047.77,58.28
47,49,19.92,21.97,976.37,33.04
47,50,37.17,14.06,971.4,89.4
47,51,23.15,12.22,993.93,36.66
47,52,4.44,32.07,1011.03,88.42
47,53,11.12,13.95,974.92,56.3
47,54,25.88,24.72,960.96,96.6
47,55,35.4,32.46,1026.91,70.82
47,56,22.97,1.81,1029.79,98.74
47,57,29.7,38.7,970.82,37.33
47,58,38.98,10.22,958.09,54.22
47,59,7.58,3.0,962.26,70.71
47,60,15.57,24.04,1017.78,53.54
47,61,22.79,8.08,1001.47,55.49
47,62,39.6,3.31,1040.64,96.34
47,63,37.48,39.46,1042.51,45.52
47,64,34.71,6.33,1045.84,42.83
47,65,29.9,30.46,1009.2,57.75
47,66,19.93,20.3,995.1,99.68
47,67,32.75,1.5,978.1,98.46
47,68,15.23,11.92,1044.63,77.28
47,69,16.8,32.49,1033.5,91.27
47,70,30.24,3.13,976.35,43.39
48,1,11.42,4.96,970.24,46.2
48,2,35.83,15.18,1009.48,86.15
48,3,12.98,0.02,1036.75,73.32
48,4,20.28,35.42,989.17,91.22
48,5,38.79,3.68,1047.75,55.96
48,6,2.7,28.5,958.56,35.05
48,7,35.0,28.96,971.56,37.24
48,8,38.13,2.85,979.21,47.12
48,9,7.4,19.82,1010.57,40.25
48,10,38.85,27.17,960.85,31.81
48,11,11.7,29.4,1003.01,54.27
48,12,3.46,19.58,1011.32,54.57
48,13,34.79,28.2,1005.9,80.2
48,14,34.09,39.4,991.1,32.49
48,15,31.0,1.42,971.07,70.66
48,16,16.48,12.42,1011.52,32.92
48,17,19.69,6.6,985.27,91.03
48,18,20.47,26.94,981.09,59.53
48,19,22.55,39.42,1026.87,96.9
48,20,19.42,39.73,958.1,62.56
48,21,7.92,25.07,1000.82,80.12
48,22,1.91,26.35,965.44,87.01
48,23,34.65,26.83,954.13,54.77
48,24,1.88,11.62,983.09,85.96
48,25,38.43,24.36,991.53,36.12
48,26,10.09,7.62,1023.37,83.14
48,27,18.41,14.7,956.62,75.18
48,28,21.01,12.04,979.32,36.64
48,29,15.41,30.33,1031.2,65.27
48,30,33.65,28.34,1003.34,73.12
48,31,26.25,29.1,1006.03,50.69
48,32,33.62,6.55,1007.74,56.65
48,33,12.3,28.62,957.04,55.41
48,34,14.59,15.61,1047.7,65.27
48,35,10.75,9.21,984.15,67.76
48,36,4.88,29.13,1044.44,52.79
48,37,20.71,2.9,1034.12,61.89
48,38,11.9,31.5,989.23,34.3
48,39,39.95,0.89,988.38,36.66
48,40,5.68,26.19,956.76,34.12
48,41,0.01,9.08,1006.71,74.21
48,42,27.06,18.09,973.62,99.27
48,43,21.42,37.35,1039.9,71.07
48,44,30.36,1.78,1017.63,79.56
48,45,17.91,25.17,1008.62,39.28
48,46,34.53,38.85,1034.99,64.73
48,47,20.97,13.78,1004.37,36.81
48,48,37.08,26.98,956.06,55.95
48,49,0.44,9.38,1012.44,42.29
48,50,6.07,14.25,1011.24,89.28
48,51,6.83,37.11,1004.49,76.86
48,52,15.3,19.07,1014.05,50.17
48,53,31.54,33.04,963.92,83.35
48,54,7.86,30.01,984.4,45.34
48,55,12.72,36.8,1045.77,53.73
48,56,26.71,9.64,1021.13,93.27
48,57,10.74,23.53,1034.8,57.9
48,58,28.47,20.47,973.8,66.18
48,59,11.99,16.67,1025.5,79.14
48,60,11.06,35.69,1016.05,92.32
48,61,13.96,18.88,1001.19,47.74
48,62,32.63,15.6,1042.11,64.06
48,63,34.85,26.76,1010.43,42.89
48,64,5.35,33.14,951.23,59.57
48,65,0.28,24.28,1005.66,77.16
48,66,16.12,7.05,1039.9,53.36
48,67,23.67,35.03,1036.99,40.01
48,68,25.43,17.39,957.68,33.08
48,69,38.48,14.42,1028.84,33.37
48,70,9.55,7.9,959.7,34.89
49,1,15.19,25.31,1022.28,90.73
49,2,15.21,22.95,994.51,88.2
49,3,37.0,5.61,1011.19,40.78
49,4,26.13,23.82,1015.82,91.86
49,5,14.78,12.12,1038.11,72.32
49,6,34.81,1.63,957.11,83.25
49,7,36.24,27.48,951.93,53.01
49,8,8.05,29.55,1023.51,60.47
49,9,20.13,7.46,973.78,36.39
49,10,34.1,20.92,1016.52,42.68
49,11,18.61,21.65,1041.18,49.63
49,12,29.5,23.22,965.3,55.76
49,13,8.29,26.22,967.65,79.28
49,14,37.43,2.8,1010.07,51.23
49,15,7.58,38.56,965.39,90.0
49,16,20.24,10.73,998.09,53.6
49,17,0.99,35.32,1020.84,96.53
49,18,21.12,17.01,956.56,50.87
49,19,3.47,36.69,1032.28,80.52
49,20,37.91,9.97,965.25,36.58
49,21,8.65,7.35,954.55,47.18
49,22,26.5,15.63,965.58,76.22
49,23,1.83,26.02,985.07,75.93
49,24,23.71,32.95,977.83,95.95
49,25,38.95,7.76,1030.73,88.05
49,26,8.73,38.37,1031.22,47.4
49,27,34.2,39.14,1017.58,94.81
49,28,16.71,18.72,1010.83,72.84
49,29,4.51,24.28,1037.48,52.33
49,30,3.51,30.03,1008.68,63.7
49,31,31.24,34.14,1041.76,68.01
49,32,12.48,37.69,1011.55,59.06
49,33,12.67,26.51,1026.39,91.1
49,34,34.15,30.68,1049.39,89.02
49,35,28.41,6.24,1034.42,85.72
49,36,9.89,37.43,1033.86,72.54
49,37,20.92,14.52,959.89,37.38
49,38,32.47,14.41,991.66,86.96
49,39,25.71,33.08,1010.61,30.76
49,40,4.49,35.33,970.21,67.0
49,41,16.35,38.62,978.34,95.46
