Meter,Distance (km),Turning Radius (m),Average Speed (km/h)
773,0.773,6.46104757034395,200.0
774,0.774,6.5552363525296045,200.0
775,0.775,13.69974015640865,200.0
776,0.776,6.379665086633767,200.0
777,0.777,13.22040585196785,200.0
778,0.778,5.8062475316697535,200.0
779,0.779,8.04902978578733,200.0
780,0.78,11.781892233684408,200.0
781,0.781,5.059825702343652,200.0
782,0.782,12.020987852706089,200.0
783,0.783,11.691130449126979,200.0
784,0.784,14.075547301845956,200.0
785,0.785,12.40205140152585,200.0
786,0.786,11.878529762595013,200.0
787,0.787,7.384049244705688,200.0
788,0.788,7.927117352605599,200.0
789,0.789,10.664838686070748,200.0
790,0.79,14.73094590517881,200.0
791,0.791,7.239535744883526,200.0
792,0.792,13.063112890559847,200.0
793,0.793,7.8358051138337705,200.0
794,0.794,7.082314198096543,200.0
795,0.795,9.750172770384644,200.0
796,0.796,14.773189802160635,200.0
797,0.797,7.854018114396585,200.0
798,0.798,14.74372204697443,200.0
799,0.799,14.28011732138565,200.0
800,0.8,5.9282461369277675,200.0
801,0.801,8.452582863636117,200.0
802,0.802,7.39677751191807,200.0
803,0.803,9.768581043568915,200.0
804,0.804,6.54055125913845,200.0
805,0.805,6.946521137765519,200.0
806,0.806,7.973001240772517,200.0
807,0.807,7.650131782212698,200.0
808,0.808,10.64949454589874,200.0
809,0.809,11.665542024180985,200.0
810,0.81,9.235592650345566,200.0
811,0.811,6.456370182923963,200.0
812,0.812,14.534530836942366,200.0
813,0.813,7.880701741514196,200.0
814,0.814,7.926539480297264,200.0
815,0.815,10.562895662591368,200.0
816,0.816,7.987393502702026,200.0
817,0.817,9.653545382396933,200.0
818,0.818,7.390799413622276,200.0
819,0.819,8.716817016912081,200.0
820,0.82,12.1744387740652,200.0
821,0.821,12.438689094398217,200.0
822,0.822,14.460057911504016,200.0
823,0.823,8.79129623070877,200.0
824,0.824,5.115474112079083,200.0
825,0.825,14.638492282372928,200.0
826,0.826,13.04535476583177,200.0
827,0.827,6.481179104086068,200.0
828,0.828,9.671162886481211,200.0
829,0.829,5.167302525579743,200.0
830,0.83,6.407076015781,200.0
831,0.831,12.186846947520598,200.0
832,0.832,11.111599155804326,200.0
833,0.833,10.605390230439575,200.0
834,0.834,5.484842783238644,200.0
835,0.835,11.500775952478996,200.0
836,0.836,10.257941122522158,200.0
837,0.837,5.881543777067381,200.0
838,0.838,5.310472893310765,200.0
839,0.839,10.483773411506485,200.0
840,0.84,7.412613249772337,200.0
841,0.841,7.501140401723209,200.0
842,0.842,11.396118450156845,200.0
843,0.843,10.149819426940326,200.0
844,0.844,6.896012774402765,200.0
845,0.845,12.509067321494797,200.0
846,0.846,14.8756315804089,200.0
847,0.847,11.812945139014605,200.0
848,0.848,6.897190492387512,200.0
849,0.849,5.629458660343014,200.0
850,0.85,5.854271810933479,200.0
851,0.851,6.835670447990685,200.0
852,0.852,8.16513027001621,200.0
853,0.853,7.5005411162801465,200.0
854,0.854,13.480478214072338,200.0
855,0.855,7.378504856055529,200.0
856,0.856,12.172578280383647,200.0
857,0.857,8.008796403561158,200.0
858,0.858,5.4395798031518225,200.0
859,0.859,7.854416447037251,200.0
860,0.86,9.512912870041088,200.0
861,0.861,6.454831077705658,200.0
862,0.862,8.54852095563918,200.0
863,0.863,8.348833720711584,200.0
864,0.864,14.708491955555534,200.0
865,0.865,5.870205851561914,200.0
866,0.866,11.569373694218578,200.0
867,0.867,5.556513000867385,200.0
868,0.868,9.265404200268422,200.0
869,0.869,9.261720146137147,200.0
870,0.87,14.918640061700625,200.0
871,0.871,5.531090796357247,200.0
872,0.872,13.34322452377848,200.0
873,0.873,5.7116747863163475,200.0
874,0.874,14.701175801467212,200.0
875,0.875,11.252465617291655,200.0
876,0.876,10.843293173487229,200.0
877,0.877,14.174938305487787,200.0
878,0.878,12.637530059329904,200.0
879,0.879,12.938920478719254,200.0
880,0.88,6.582299173997591,200.0
881,0.881,11.08211623413105,200.0
882,0.882,13.284958426747085,200.0
883,0.883,11.93954545072567,200.0
884,0.884,11.84245236698864,200.0
885,0.885,9.199361827735697,200.0
886,0.886,7.888203458442053,200.0
887,0.887,8.982152892937492,200.0
888,0.888,7.252714322197877,200.0
889,0.889,7.323457977945119,200.0
890,0.89,12.453472477595867,200.0
891,0.891,8.03696759635939,200.0
892,0.892,6.1235337016794,200.0
893,0.893,10.916381517677962,200.0
894,0.894,5.861226251073436,200.0
895,0.895,5.802130247355235,200.0
896,0.896,12.614143939718659,200.0
897,0.897,14.35233009927361,200.0
898,0.898,5.200462306519643,200.0
899,0.899,7.9214453229828745,200.0
900,0.9,6.491280195981987,200.0
901,0.901,7.115503444749916,200.0
902,0.902,14.072340822810524,200.0
903,0.903,11.03975759765438,200.0
904,0.904,8.473462461312653,200.0
905,0.905,14.352204185165586,200.0
906,0.906,8.878572907190275,200.0
907,0.907,5.491902857180458,200.0
908,0.908,8.078572403614137,200.0
909,0.909,6.659800391005316,200.0
910,0.91,6.591337564040503,200.0
911,0.911,12.881117487220717,200.0
912,0.912,14.047473951031105,200.0
913,0.913,11.989174431865106,200.0
914,0.914,6.841752561442095,200.0
915,0.915,12.49810932366917,200.0
916,0.916,11.312924903860182,200.0
917,0.917,11.60020086055932,200.0
918,0.918,8.40104113934696,200.0
919,0.919,6.708419694034744,200.0
920,0.92,12.610905322743339,200.0
921,0.921,9.883246058845224,200.0
922,0.922,10.434661959730096,200.0
923,0.923,10.571236308881732,200.0
924,0.924,8.540579014984132,200.0
925,0.925,12.728792110780628,200.0
926,0.926,8.407253905679344,200.0
927,0.927,9.233628875498736,200.0
928,0.928,7.133254332228519,200.0
929,0.929,13.88112959130121,200.0
930,0.93,10.537554655836423,200.0
931,0.931,10.650126989403116,200.0
932,0.932,12.006609171008312,200.0
933,0.933,13.371297975687066,200.0
934,0.934,7.453387802028924,200.0
935,0.935,13.949574608340843,200.0
936,0.936,14.845344931490445,200.0
937,0.937,12.851390622691547,200.0
938,0.938,14.267120831793836,200.0
939,0.939,14.543898627018839,200.0
940,0.94,13.807218754395311,200.0
941,0.941,8.719520796910633,200.0
942,0.942,11.8174380560813,200.0
943,0.943,12.554754730278862,200.0
944,0.944,13.69697388334981,200.0
945,0.945,5.436103306248048,200.0
946,0.946,9.524657643660266,200.0
947,0.947,9.171810071104257,200.0
948,0.948,14.558177022598251,200.0
949,0.949,11.847013507243593,200.0
950,0.95,8.857753622292103,200.0
951,0.951,9.496906723253993,200.0
952,0.952,11.6805188863227,200.0
953,0.953,10.682917984362614,200.0
954,0.954,14.81602017557608,200.0
955,0.955,14.075411287163229,200.0
956,0.956,7.739892856966301,200.0
957,0.957,5.389445109524329,200.0
958,0.958,13.499923592403459,200.0
959,0.959,7.171650132072584,200.0
960,0.96,10.648102552464731,200.0
961,0.961,6.705281563584959,200.0
962,0.962,5.481088488830932,200.0
963,0.963,12.275954163542554,200.0
964,0.964,8.207092866743434,200.0
965,0.965,12.239469410238721,200.0
966,0.966,5.832784049702767,200.0
967,0.967,5.831154955768936,200.0
968,0.968,6.863084114073227,200.0
969,0.969,13.428219969445657,200.0
970,0.97,8.409066868302553,200.0
971,0.971,6.926788321235417,200.0
972,0.972,7.7565595953334885,200.0
973,0.973,10.008550778648786,200.0
974,0.974,10.625569070956608,200.0
975,0.975,13.440843389798449,200.0
976,0.976,11.418342464685228,200.0
977,0.977,6.65052856713456,200.0
978,0.978,8.41217156833735,200.0
979,0.979,11.31079721202095,200.0
980,0.98,14.650844152357307,200.0
981,0.981,12.519850789576193,200.0
982,0.982,8.060246787164491,200.0
983,0.983,10.771678334266227,200.0
984,0.984,5.79066491296487,200.0
985,0.985,5.034733830673378,200.0
986,0.986,9.65826633566477,200.0
987,0.987,11.699403083685914,200.0
988,0.988,8.229125046270802,200.0
989,0.989,10.677479117590654,200.0
990,0.99,7.102128121025676,200.0
991,0.991,12.022273884909929,200.0
992,0.992,12.682325132301147,200.0
993,0.993,12.61457349220806,200.0
994,0.994,12.100694541902847,200.0
995,0.995,10.904825466975922,200.0
996,0.996,14.20834229077289,200.0
997,0.997,5.491695573987553,200.0
998,0.998,8.881508889826536,200.0
999,0.999,6.830339920990301,200.0
1000,1.0,12.961146480130182,200.0
1001,1.001,14.129739930570175,200.0
1002,1.002,11.720179888162377,200.0
1003,1.003,8.671439296635617,200.0
1004,1.004,5.652489168954091,200.0
1005,1.005,13.35055404589013,200.0
1006,1.006,5.535403860142033,200.0
1007,1.007,8.425721281355406,200.0
1008,1.008,10.579000222854724,200.0
1009,1.009,12.668475654479948,200.0
1010,1.01,7.881523675693022,200.0
1011,1.011,10.514984667765374,200.0
1012,1.012,8.757876118351366,200.0
1013,1.013,13.959622855845977,200.0
1014,1.014,7.218052611101477,200.0
1015,1.015,5.121628439163535,200.0
1016,1.016,8.903331315349519,200.0
1017,1.017,7.811868004737995,200.0
1018,1.018,6.489726160033605,200.0
1019,1.019,5.745994250393046,200.0
1020,1.02,10.771233528493976,200.0
1021,1.021,14.743196357264829,200.0
1022,1.022,7.119812789828988,200.0
1023,1.023,9.274729313302107,200.0
1024,1.024,12.612222172653029,200.0
1025,1.025,12.007131755510994,200.0
1026,1.026,11.263964887113058,200.0
1027,1.027,10.136248964587113,200.0
1028,1.028,5.395360096113269,200.0
1029,1.029,5.727430844253734,200.0
1030,1.03,11.08651238305227,200.0
1031,1.031,6.094580951379346,200.0
1032,1.032,13.542773588333514,200.0
1033,1.033,9.771888940496082,200.0
1034,1.034,10.312325693627892,200.0
1035,1.035,10.028546904214158,200.0
1036,1.036,13.346148958470183,200.0
1037,1.037,10.184129711935348,200.0
1038,1.038,12.770177897523077,200.0
1039,1.039,9.442095337633559,200.0
1040,1.04,6.093534711569624,200.0
1041,1.041,9.765853554271473,200.0
1042,1.042,11.55208543123796,200.0
1043,1.043,10.747542282034482,200.0
1044,1.044,12.4007575985887,200.0
1045,1.045,7.939779842896147,200.0
1046,1.046,6.350763295154344,200.0
1047,1.047,9.741156335416303,200.0
1048,1.048,14.320403037438062,200.0
1049,1.049,11.872627954547658,200.0
1050,1.05,9.424381366303653,200.0
1051,1.051,9.41862639617211,200.0
1052,1.052,10.373390979104045,200.0
1053,1.053,13.19031941660896,200.0
1054,1.054,11.781062420126316,200.0
1055,1.055,7.624572656349693,200.0
1056,1.056,9.943863374779319,200.0
1057,1.057,5.342214975127748,200.0
1058,1.058,9.995663739429936,200.0
1059,1.059,10.386996691484178,200.0
1060,1.06,7.035170819216904,200.0
1061,1.061,13.920157821309651,200.0
1062,1.062,14.31196076087979,200.0
1063,1.063,10.708118952432002,200.0
1064,1.064,6.68016736059473,200.0
1065,1.065,10.414783261819196,200.0
1066,1.066,14.724356502830505,200.0
1067,1.067,10.789240571774576,200.0
1068,1.068,6.427084147525245,200.0
1069,1.069,14.06490961692457,200.0
1070,1.07,8.64768249178161,200.0
1071,1.071,10.818570067892898,200.0
1072,1.072,10.370262507905892,200.0
1073,1.073,11.639214732562598,200.0
1074,1.074,6.529330130588612,200.0
1075,1.075,12.41266916027977,200.0
1076,1.076,13.988554745568344,200.0
1077,1.077,8.92910645561155,200.0
1078,1.078,13.643972397386255,200.0
1079,1.079,9.326414895142593,200.0
1080,1.08,7.269001266661311,200.0
1081,1.081,5.969781797753261,200.0
1082,1.082,7.192391547779367,200.0
1083,1.083,9.305851222091013,200.0
1084,1.084,12.852902954239413,200.0
1085,1.085,8.714671929965935,200.0
1086,1.086,9.67867142152901,200.0
1087,1.087,9.805821318113827,200.0
1088,1.088,6.135114756037575,200.0
1089,1.089,13.569531569169671,200.0
1090,1.09,9.911137286678649,200.0
1091,1.091,8.990688708562427,200.0
1092,1.092,13.16522717072348,200.0
1093,1.093,9.508474259621071,200.0
1094,1.094,11.172654178045299,200.0
1095,1.095,9.085263734074257,200.0
1096,1.096,6.160511470762318,200.0
1097,1.097,6.015356893858105,200.0
1098,1.098,11.480868464791559,200.0
1099,1.099,14.732586659108808,200.0
1100,1.1,9.953356505581386,200.0
1101,1.101,13.730120182093481,200.0
1102,1.102,11.836122518721925,200.0
1103,1.103,6.783675276016136,200.0
1104,1.104,6.291780412355111,200.0
1105,1.105,9.345395315045046,200.0
1106,1.106,12.828297007308493,200.0
1107,1.107,7.3561881370225155,200.0
1108,1.108,5.345373152243223,200.0
1109,1.109,10.384995526894954,200.0
1110,1.11,12.059868592072485,200.0
1111,1.111,7.436639815977299,200.0
1112,1.112,6.601456764762045,200.0
1113,1.113,6.952767630949927,200.0
1114,1.114,12.046176602603325,200.0
1115,1.115,10.685653788256133,200.0
1116,1.116,11.922321023596773,200.0
1117,1.117,5.849394627021387,200.0
1118,1.118,10.571463652210603,200.0
1119,1.119,10.322740891072005,200.0
1120,1.12,10.170077106733764,200.0
1121,1.121,11.975224761261781,200.0
1122,1.122,10.676046124805112,200.0
1123,1.123,8.078293012575898,200.0
1124,1.124,13.25636880236737,200.0
1125,1.125,12.160877056079462,200.0
1126,1.126,10.8207881504391,200.0
1127,1.127,8.110814339481236,200.0
1128,1.128,14.648342008103288,200.0
1129,1.129,8.866731633998846,200.0
1130,1.13,11.938469440639311,200.0
1131,1.131,13.6136921285646,200.0
1132,1.132,9.143960307127614,200.0
1133,1.133,7.34351068905262,200.0
1134,1.134,10.84051644414698,200.0
1135,1.135,10.516098741566678,200.0
1136,1.136,10.468015117254488,200.0
1137,1.137,11.374723015732574,200.0
1138,1.138,5.354900199745445,200.0
1139,1.139,13.703011210579422,200.0
1140,1.14,8.020165150082978,200.0
1141,1.141,14.14418435855896,200.0
1142,1.142,8.810262798065468,200.0
1143,1.143,7.929634300306855,200.0
1144,1.144,5.348547368351215,200.0
1145,1.145,7.056281722549659,200.0
1146,1.146,11.433095380690418,200.0
1147,1.147,5.357239988749193,200.0
1148,1.148,9.548849113289933,200.0
1149,1.149,7.709151456806563,200.0
1150,1.15,9.511229321659146,200.0
1151,1.151,9.069576105695,200.0
1152,1.152,14.972791586388526,200.0
1153,1.153,9.690658568907185,200.0
1154,1.154,14.025419783931614,200.0
1155,1.155,7.646128384349051,200.0
1156,1.156,6.031408968108709,200.0
1157,1.157,14.079053285285681,200.0
1158,1.158,13.758156896598743,200.0
1159,1.159,12.534973171208874,200.0
1160,1.16,10.218186319414235,200.0
1161,1.161,9.98961023464379,200.0
1162,1.162,14.051227016849031,200.0
1163,1.163,6.8267722334353484,200.0
1164,1.164,8.027689320091753,200.0
1165,1.165,7.176118714849339,200.0
1166,1.166,10.262578971320906,200.0
1167,1.167,8.974698912290267,200.0
1168,1.168,12.427746504483611,200.0
1169,1.169,6.819279122463122,200.0
1170,1.17,8.53746452738049,200.0
1171,1.171,10.929323425344586,200.0
1172,1.172,7.118250978188641,200.0
1173,1.173,6.118647207083082,200.0
1174,1.174,8.888962578568123,200.0
1175,1.175,12.998063232650109,200.0
1176,1.176,12.13962232835098,200.0
1177,1.177,7.965117967716665,200.0
1178,1.178,6.020714477081032,200.0
1179,1.179,12.179631565858347,200.0
1180,1.18,14.293846464921213,200.0
1181,1.181,14.562288479633677,200.0
1182,1.182,13.46043369378206,200.0
1183,1.183,13.298918299054012,200.0
1184,1.184,11.74460191028341,200.0
1185,1.185,8.969142128975895,200.0
1186,1.186,11.332180717393875,200.0
1187,1.187,6.546707271950453,200.0
1188,1.188,13.432434751424585,200.0
1189,1.189,5.216406610092416,200.0
1190,1.19,9.356746610579268,200.0
1191,1.191,12.65767428479936,200.0
1192,1.192,9.322642337257465,200.0
1193,1.193,14.929226704111837,200.0
1194,1.194,12.688408544812962,200.0
1195,1.195,6.21278009666298,200.0
1196,1.196,12.573969726782588,200.0
1197,1.197,6.758379782020559,200.0
1198,1.198,14.739929062139707,200.0
1199,1.199,12.256969592588042,200.0
1200,1.2,11.814224414336408,200.0
1201,1.201,8.38082508567075,200.0
1202,1.202,13.093582461503265,200.0
1203,1.203,7.977521284168061,200.0
1204,1.204,7.48984451030461,200.0
1205,1.205,13.908662155015977,200.0
1206,1.206,9.693451101138816,200.0
1207,1.207,12.70785466075776,200.0
1208,1.208,14.573345117404505,200.0
1209,1.209,11.834644637925294,200.0
1210,1.21,13.634010580614763,200.0
1211,1.211,9.480153270399008,200.0
1212,1.212,5.093060573630616,200.0
1213,1.213,8.051188752621918,200.0
1214,1.214,8.509724100876799,200.0
1215,1.215,9.018541200336037,200.0
1216,1.216,7.309316984002908,200.0
1217,1.217,12.923299813784059,200.0
1218,1.218,13.102525099320246,200.0
1219,1.219,9.02257671049751,200.0
1220,1.22,12.622011547082941,200.0
1221,1.221,12.759629978826968,200.0
1222,1.222,6.806332101708131,200.0
1223,1.223,9.48760788658777,200.0
1224,1.224,13.186554264914358,200.0
1225,1.225,12.388021855085944,200.0
1226,1.226,10.921679459993037,200.0
1227,1.227,5.8618118640629895,200.0
1228,1.228,7.022925945730587,200.0
1229,1.229,6.2929172737845125,200.0
1230,1.23,8.093054136538033,200.0
1231,1.231,13.788400010746798,200.0
1232,1.232,14.78739152544059,200.0
1233,1.233,11.879576419871297,200.0
1234,1.234,5.777494614260215,200.0
1235,1.235,11.04542738435172,200.0
1236,1.236,12.941433793232221,200.0
1237,1.237,14.330325462892636,200.0
1238,1.238,14.9009682694736,200.0
1239,1.239,10.39037421326654,200.0
1240,1.24,14.255891779912803,200.0
1241,1.241,5.1714272051107475,200.0
1242,1.242,8.100636111213827,200.0
1243,1.243,11.5804614401927,200.0
1244,1.244,9.277240092738575,200.0
1245,1.245,10.576421924668542,200.0
1246,1.246,14.677350156454334,200.0
1247,1.247,13.676189901347529,200.0
1248,1.248,6.0718065178929015,200.0
1249,1.249,12.439922316076768,200.0
1250,1.25,14.788376119177613,200.0
1251,1.251,10.262503897480553,200.0
1252,1.252,10.999805188659327,200.0
1253,1.253,5.784966995523053,200.0
1254,1.254,10.670588915472297,200.0
1255,1.255,6.973526256948946,200.0
1256,1.256,7.542235931380416,200.0
1257,1.257,8.487806195455704,200.0
1258,1.258,10.374943749340694,200.0
1259,1.259,13.54520068930883,200.0
1260,1.26,6.220928501441101,200.0
1261,1.261,9.417561134397026,200.0
1262,1.262,8.167525198419602,200.0
1263,1.263,6.5515442971032805,200.0
1264,1.264,9.636830164857319,200.0
1265,1.265,14.69129774460712,200.0
1266,1.266,5.585616575607121,200.0
1267,1.267,13.698073052843203,200.0
1268,1.268,12.153807487283514,200.0
1269,1.269,7.3582381112538435,200.0
1270,1.27,14.393681812747714,200.0
1271,1.271,8.730448433055624,200.0
1272,1.272,11.36823131014387,200.0
1273,1.273,6.888821587390215,200.0
1274,1.274,9.353386911195006,200.0
1275,1.275,8.762885984758675,200.0
1276,1.276,9.199698574817969,200.0
1277,1.277,13.38983902952533,200.0
1278,1.278,6.547005536545518,200.0
1279,1.279,13.91342561647021,200.0
1280,1.28,10.731067494248894,200.0
1281,1.281,11.249355313790804,200.0
1282,1.282,5.766474453522913,200.0
1283,1.283,11.017546272368861,200.0
1284,1.284,6.324458448038728,200.0
1285,1.285,6.946105497011125,200.0
1286,1.286,13.123541284672177,200.0
1287,1.287,14.833656828291442,200.0
1288,1.288,11.281540294787844,200.0
1289,1.289,10.68804567941471,200.0
1290,1.29,9.973965648538378,200.0
1291,1.291,13.561696953195785,200.0
1292,1.292,9.716403193332864,200.0
1293,1.293,14.575283462132072,200.0
1294,1.294,14.238307586571672,200.0
1295,1.295,8.322105479100415,200.0
1296,1.296,5.198380312015521,200.0
1297,1.297,12.62804235510437,200.0
1298,1.298,6.064486541190437,200.0
1299,1.299,5.956866453434917,200.0
1300,1.3,8.694655637529038,200.0
1301,1.301,10.662886348645177,200.0
1302,1.302,10.126563925438825,200.0
1303,1.303,6.648405797462287,200.0
1304,1.304,14.680640458290954,200.0
1305,1.305,6.816252929416866,200.0
1306,1.306,7.237175009408915,200.0
